"","SICA","year","DefectosTotales","ASNM","Luminosidad","prec1","prec2","prec3","prec4","prec5","prec6","prec7","prec8","prec9","prec10","tmin1","tmin2","tmin3","tmin4","tmin5","tmin6","tmin7","tmin8","tmin9","tmin10","tmax1","tmax2","tmax3","tmax4","tmax5","tmax6","tmax7","tmax8","tmax9","tmax10","tmean1","tmean2","tmean3","tmean4","tmean5","tmean6","tmean7","tmean8","tmean9","tmean10","dtr1","dtr2","dtr3","dtr4","dtr5","dtr6","dtr7","dtr8","dtr9","dtr10","PrecTotal","TminTotal","TmaxTotal","TmeanTotal","DtrTotal","PrecTotalAvg","TminTotalAvg","TmaxTotalAvg","TmeanTotalAvg","DtrTotalAvg","OrientationNum","Slope","pH_avg","org_avg","Franco","Arcilloso","Limoso","Arenoso","Cascajoso","PuntajeTotal"
"TmaxTotalAvg",-0.730259719051767,-0.183286289273376,0.553978211474702,-0.849209068184525,0.226491793080122,0.594698161309577,0.413279479984302,0.109971113050421,-0.134566160605838,-0.012047281231929,0.184825927786836,0.611681154909054,0.346428096358744,0.256040040697707,0.23529417723546,0.919442087026412,0.919716497803935,0.936467146739485,0.940221335288219,0.935494232992322,0.956171134780035,0.981088430931816,0.962200309274634,0.973303688081724,0.984097273655269,0.955133936561144,0.932133280286399,0.93740330591482,0.975130862834711,0.95179283554431,0.961128302676856,0.988144517664884,0.986993290665548,0.981973204782607,0.925990572018468,0.962553127691349,0.953655705376469,0.947918999943385,0.97473674145912,0.986376862963544,0.974433007520814,0.991873083671383,0.992298546386516,0.991733619349552,0.971757425866915,0.395650274020654,0.0997862073244942,0.485580054942089,0.582151787787925,0.107373641180076,0.324996951714503,0.798739521658779,0.50796144084335,0.556938551880981,0.49176790170088,0.361329860315353,0.964084805358364,1,0.992318612285044,0.605894351859098,0.361329860315353,0.964084805358364,1,0.992318612285044,0.605894351859098,-0.551867984655034,-0.345485294633974,-0.110512964652198,-0.125871821267374,-0.075425817214954,-0.440672753769274,-0.075425817214954,-0.517301363751732,-0.0341786840701456,0.253795725329434
"TmeanTotalAvg",-0.718413388758278,-0.242626707929998,0.561467439091188,-0.892124770725853,0.242631286559561,0.643399639982203,0.423987636728955,0.143084223053058,-0.0691511095547013,0.0429337080771103,0.258013433030987,0.641458275654695,0.354258028552358,0.287987920607119,0.299596641295002,0.955479962506418,0.955580912886926,0.969338917995877,0.971334739445193,0.968352883449289,0.98251377506201,0.994589036205819,0.980550000064285,0.98498277237593,0.985447075194655,0.95625754047476,0.928657365052946,0.946025842634199,0.978770816245276,0.93494437828322,0.955025736379906,0.986699367438034,0.977141747870754,0.960520402486321,0.892789796254352,0.980168732089604,0.969945458054785,0.967790672798751,0.990897134877853,0.994105427637306,0.98370615563872,0.996805797503163,0.995272580084425,0.984964486353642,0.95247962224634,0.327788145036391,0.0190018279688605,0.427692387640267,0.524431963186962,0.022792437197801,0.242299605311406,0.764301609404601,0.441007927514909,0.47033427629254,0.417679877182802,0.422017153426777,0.989535582122296,0.992318612285044,1,0.502824617586374,0.422017153426777,0.989535582122296,0.992318612285044,1,0.502824617586374,-0.54671545398383,-0.359062626360523,-0.0889949871340908,-0.185464459069663,-0.0739497855454329,-0.388411000777685,-0.0739497855454329,-0.568742238402473,-0.0249958466198429,0.248614295237839
"DtrTotalAvg",-0.482568974381597,0.279608682080976,0.260125302893863,-0.196599555210746,0.0222521581656783,0.0177579378603914,0.161126128033696,-0.151745983088134,-0.495557499318176,-0.360276480496376,-0.36779971735755,0.148907502681813,0.142432966366364,-0.0629656964911095,-0.282576485811214,0.279913944165324,0.281182120170079,0.309748937040091,0.323145828238327,0.309291899131813,0.362701700172056,0.459152795652229,0.417458073781625,0.466534442899743,0.538966632484612,0.52430319422079,0.541082107849948,0.466212199915205,0.519249475893884,0.638018804402977,0.574109226216392,0.559192729035375,0.612611978543452,0.684423863374714,0.72881871938623,0.422375118888525,0.425950064109964,0.39972306093376,0.43851354999091,0.49921463438556,0.482634991779088,0.520252862005305,0.533085529470965,0.595427618232706,0.664751804707144,0.656586149846281,0.575039489251609,0.642488604999772,0.695151036646577,0.603678430887879,0.712670470511919,0.66595948642032,0.713244037818536,0.866870163012651,0.750113429970787,-0.189189784384178,0.372841056147449,0.605894351859098,0.502824617586374,1,-0.189189784384178,0.37284105614745,0.605894351859098,0.502824617586374,1,-0.34024816721338,-0.104948340127844,-0.199877543198499,0.313181910539132,-0.05146572606769,-0.581318499220429,-0.05146572606769,0.0429298488473871,-0.0780734800204621,0.174557739286823
"OrientationNum",0.64125778755335,0.0319991757462423,-0.263097076132224,0.479471383164115,-0.392534978712297,-0.72528944495347,0.139851584415496,0.342046606866215,0.378133567942969,0.0673493070802456,-0.112180554891339,-0.448554104369462,0.0599139797061091,0.252172257103191,0.0135362660572289,-0.51477896714859,-0.484552416846788,-0.567039581314109,-0.463625440696944,-0.503765930862876,-0.545942268944763,-0.559266985833091,-0.513857855930458,-0.550487592911909,-0.519387713133499,-0.410616200320018,-0.364118442548798,-0.650571249332463,-0.676010165838752,-0.47006604525192,-0.488583163985842,-0.499250219782069,-0.499468214135932,-0.60520961420159,-0.593564436419192,-0.470157972657251,-0.435802183579925,-0.619764839453111,-0.590371250660817,-0.508426549177946,-0.523906886501542,-0.528308506937385,-0.514562610678644,-0.588895534644289,-0.575563119886213,0.0635038506280839,0.217405955649388,-0.550045968392271,-0.811885858183591,0.0168201727527798,-0.0162527293901895,-0.261922031668518,-0.1974234665202,-0.45482941534917,-0.486938862187796,0.0633982278469861,-0.530086369759272,-0.551867984655034,-0.546715453983831,-0.340248167213381,0.0633982278469861,-0.530086369759272,-0.551867984655034,-0.54671545398383,-0.34024816721338,1,0.311364906446084,-0.485360319446536,-0.0354598991808476,-0.439746059020817,0.515073463752456,-0.439746059020817,0.0865970204517319,0.394577811521569,-0.367433832430983
"Slope",0.107284454965573,-0.279929923734289,0.239009734170186,0.203682413073619,-0.493685877205953,-0.500621265944377,-0.308048772433406,-0.171962083303692,0.213818192143135,0.283549845138053,0.125291786815748,-0.712587020410735,-0.646496842891165,-0.127290105357821,0.221470757134685,-0.212231932510322,-0.351141637736247,-0.308734261781103,-0.287521129855054,-0.332681444908831,-0.4044514988165,-0.417745081953936,-0.471515064844629,-0.47018968078247,-0.423348076800353,-0.343430213676092,-0.222713664302128,-0.190370015833523,-0.29555089631515,-0.438116742754147,-0.506770173595773,-0.393730789513779,-0.340356776571183,-0.278203582668373,-0.325233995193536,-0.29028415417878,-0.294218502325709,-0.247010274972401,-0.296588536870458,-0.404118381396228,-0.466229596649481,-0.406681536877973,-0.406550988397879,-0.368897358437895,-0.374321605545695,-0.373623627214563,0.245047555099435,0.206127689253258,-0.170908552396369,-0.213273115787571,-0.419390375395548,-0.258505198141705,0.134115638717773,0.281576290261729,-0.0529728850769204,-0.197879880178591,-0.367924442246543,-0.345485294633974,-0.359062626360523,-0.104948340127845,-0.197879880178591,-0.367924442246543,-0.345485294633974,-0.359062626360523,-0.104948340127844,0.311364906446084,1,0.13665243733557,0.110634606042182,0.112659200229353,0.522962720622862,0.112659200229353,0.0580110689592282,0.27642376084147,-0.527936564812991
"pH_avg",-0.372268758106571,-0.275924792404523,0.177099106242656,-0.147270682601567,0.405113718741176,0.0537750949655969,-0.428940402617004,-0.312491281386229,0.120520354646096,0.230481034689436,0.273770440620401,-0.275092458095684,-0.520068442909396,-0.283487896509456,0.206758769202033,0.0430619228551534,-0.00115463236366606,-0.0209333817864382,-0.0218203619140067,-0.0342516964077783,-0.0846997593540318,-0.0924251305554805,-0.12665926889913,-0.154739671502828,-0.174879881398247,-0.144103232920916,-0.0953731637725486,0.0752319721567037,0.0179364946371277,-0.228586770747255,-0.205377992179179,-0.140910959422405,-0.14837972152222,-0.10691603984005,-0.128776071102784,-0.0595058975995109,-0.0506306883347435,0.0318991667686923,0.000185700194755251,-0.139832716927284,-0.151166915224969,-0.121150133067072,-0.140887670622331,-0.130031887462966,-0.15129466507181,-0.415011565857989,-0.20042175190133,0.285968127702404,0.0955767509046861,-0.344373348225743,-0.367015773474533,-0.219665261192122,-0.116197571853008,0.0495570596361577,-0.00979249692557641,-0.153307902931807,-0.062168751260754,-0.110512964652198,-0.0889949871340903,-0.199877543198499,-0.153307902931807,-0.0621687512607547,-0.110512964652198,-0.0889949871340908,-0.199877543198499,-0.485360319446536,0.13665243733557,1,0.525665366407777,0.972586198258613,-0.229365855464529,0.972586198258613,0.101262001274304,0.0447436749804201,0.161383830060973
"org_avg",-0.318493238068322,0.220713837993275,-0.0364276395279841,0.0699210795659693,0.172340807393769,-0.456210942113354,-0.319331235797931,-0.384155560268946,-0.230467644344353,-0.303059852529552,-0.349379346764168,-0.531880507082241,-0.350327044497733,-0.395264872189254,-0.25722865909876,-0.24301708134694,-0.186900276941989,-0.333006482281907,-0.215961462234604,-0.292648070769663,-0.305053716993518,-0.198563407380138,-0.200637243929179,-0.260135043274508,-0.211726235598065,-0.125914714909569,-0.103011242396455,-0.184171768414074,-0.136026470803061,-0.0898947409710698,-0.116537156511941,-0.174270271981501,-0.167884818724191,-0.108701191075214,0.0129893285065493,-0.184329838280465,-0.148451899279306,-0.254748117620575,-0.174441556368865,-0.197291346573625,-0.208352701039504,-0.185842469773118,-0.185819398298365,-0.178695391297406,-0.082185134838452,0.185933484799316,0.163453086186974,0.287646463305693,0.102796280589095,0.331653760537349,0.431051312273441,-0.0839790457238265,-0.00456059516901897,0.282698522427037,0.354459969214536,-0.511394049818124,-0.251368881275761,-0.125871821267375,-0.185464459069663,0.313181910539132,-0.511394049818124,-0.251368881275761,-0.125871821267374,-0.185464459069663,0.313181910539132,-0.0354598991808476,0.110634606042182,0.525665366407777,1,0.689311724171376,-0.406938312849169,0.689311724171376,0.406563181306716,0.475776333231707,0.144359437873737
"Franco",-0.417278518114792,-0.188982236504614,0.170778079785311,-0.135004076689301,0.395284707521047,-0.0519228808176389,-0.461230832511072,-0.377899190361861,0.0488603680389957,0.15099437831893,0.180368927433918,-0.3574934951749,-0.536713704074286,-0.345380660976512,0.119597124691144,0.0167227354718849,-0.0126403747673016,-0.0567340127566722,-0.028055417010109,-0.0485307142502355,-0.106678948154177,-0.0834949885657253,-0.111320031183665,-0.14875671126719,-0.158578254185676,-0.118749804969907,-0.0429932092760016,0.0741341791755851,0.0242271752271692,-0.182430429198217,-0.164803348972798,-0.109722468322768,-0.109980796917773,-0.0670739118696982,-0.0599548280367606,-0.0578838988705221,-0.028945055688721,0.014834148896398,0.00089391575859158,-0.122400988464377,-0.139766755684337,-0.0992618657196479,-0.112461736450117,-0.104946119618569,-0.103219624838257,-0.305319757539755,-0.0655458680039118,0.374605049654459,0.126021181166565,-0.239376450531964,-0.198204799023828,-0.145368756610894,-0.04752179249985,0.147867566263406,0.114349049260563,-0.252912796187058,-0.0707919934829035,-0.0754258172149545,-0.0739497855454325,-0.0514657260676893,-0.252912796187058,-0.0707919934829041,-0.075425817214954,-0.0739497855454329,-0.05146572606769,-0.439746059020817,0.112659200229353,0.972586198258613,0.689311724171376,1,-0.316227766016838,1,0.125,0.125,0.251660864870836
"Arcilloso",0.282035290892446,0.0597614304667197,-0.350784859576043,0.274982173579513,-0.8,-0.0736219327654261,-0.186652229793407,-0.153108839861209,0.10006591203761,0.0897413009962905,0.0438220559305541,-0.431806167255344,-0.201840417296041,-0.19044017888074,-0.0548732726626384,-0.237622641793826,-0.349922019074001,-0.269607281702639,-0.292770129388702,-0.256893527790556,-0.316496978867257,-0.372504949854589,-0.342257030660501,-0.356351663197957,-0.39529104862063,-0.487692019848925,-0.412606389599602,-0.336041025240577,-0.386186433028065,-0.442655519775654,-0.454437009177523,-0.473336358030938,-0.462339551493001,-0.40450381234445,-0.382200620722234,-0.382156087440458,-0.393249708639842,-0.309422575218547,-0.349925446023674,-0.367918378922717,-0.396053203050508,-0.433472120202037,-0.414852378883422,-0.388364514001328,-0.396462890232146,-0.65519745822989,-0.161200937137513,-0.343974962858276,-0.403243696033444,-0.348046724500658,-0.4909792822466,-0.599689132519565,-0.478070671403567,-0.330154877963525,-0.219763242561446,-0.160145541667703,-0.319910333245837,-0.440672753769274,-0.388411000777685,-0.581318499220429,-0.160145541667703,-0.319910333245836,-0.440672753769274,-0.388411000777685,-0.581318499220429,0.515073463752456,0.522962720622862,-0.229365855464529,-0.406938312849169,-0.316227766016838,1,-0.316227766016838,-0.395284707521047,0.316227766016838,-0.23771292482017
"Limoso",-0.417278518114792,-0.188982236504614,0.170778079785311,-0.135004076689301,0.395284707521047,-0.0519228808176389,-0.461230832511072,-0.377899190361861,0.0488603680389957,0.15099437831893,0.180368927433918,-0.3574934951749,-0.536713704074286,-0.345380660976512,0.119597124691144,0.0167227354718849,-0.0126403747673016,-0.0567340127566722,-0.028055417010109,-0.0485307142502355,-0.106678948154177,-0.0834949885657253,-0.111320031183665,-0.14875671126719,-0.158578254185676,-0.118749804969907,-0.0429932092760016,0.0741341791755851,0.0242271752271692,-0.182430429198217,-0.164803348972798,-0.109722468322768,-0.109980796917773,-0.0670739118696982,-0.0599548280367606,-0.0578838988705221,-0.028945055688721,0.014834148896398,0.00089391575859158,-0.122400988464377,-0.139766755684337,-0.0992618657196479,-0.112461736450117,-0.104946119618569,-0.103219624838257,-0.305319757539755,-0.0655458680039118,0.374605049654459,0.126021181166565,-0.239376450531964,-0.198204799023828,-0.145368756610894,-0.04752179249985,0.147867566263406,0.114349049260563,-0.252912796187058,-0.0707919934829035,-0.0754258172149545,-0.0739497855454325,-0.0514657260676893,-0.252912796187058,-0.0707919934829041,-0.075425817214954,-0.0739497855454329,-0.05146572606769,-0.439746059020817,0.112659200229353,0.972586198258613,0.689311724171376,1,-0.316227766016838,1,0.125,0.125,0.251660864870836
"Arenoso",0.417288467258827,0.188982236504614,-0.192824219956496,0.530006498789745,0.316227766016838,-0.484169847945494,-0.0924786293465675,0.0503202968158877,-0.116492796409586,-0.259129255181731,-0.404400928141737,-0.154017928418544,-0.0851792601725074,-0.053013169721631,-0.232024083741924,-0.64695158921997,-0.53938435056252,-0.64052229652885,-0.629701014974621,-0.69773253436279,-0.606580087655605,-0.570868625611489,-0.596912717728099,-0.588173826183435,-0.530440715606928,-0.407160015879825,-0.560822973504488,-0.600523367415894,-0.52666816164577,-0.411655675440824,-0.447504302167629,-0.50986376614723,-0.520289512968559,-0.509910941294198,-0.45621314603557,-0.530568448274135,-0.566717286428724,-0.6259249799499,-0.58174720272613,-0.576023211116234,-0.530673265169168,-0.539416909477491,-0.564408292856611,-0.552406161579442,-0.498134483715555,0.329790766567603,-0.0886214493087965,-0.206716643437431,-0.049956795080988,0.443979066413778,0.250146266044268,-0.268131390204407,-0.0692102129042628,-0.102186436982191,-0.172009409986922,-0.235677078826877,-0.617693961278274,-0.517301363751732,-0.568742238402473,0.0429298488473867,-0.235677078826877,-0.617693961278274,-0.517301363751732,-0.568742238402473,0.0429298488473871,0.0865970204517319,0.0580110689592282,0.101262001274304,0.406563181306716,0.125,-0.395284707521047,0.125,1,-0.125,-0.369320490005253
"Cascajoso",-0.349972188001454,0.188982236504614,-0.172416669402487,-0.18607976349761,-0.395284707521047,-0.228314497819411,0.127683618271627,-0.103100368888214,-0.0989929200380467,-0.376631624004581,-0.332265731238685,-0.403470393932307,0.0246734455392215,-0.123089062200604,-0.125997910214266,0.0227121972332815,0.0582564166001976,-0.0990869568228284,0.0412803691373603,-0.0579976449619036,-0.0516900758431562,-0.00291267563017315,0.0352473791934992,-0.0561407136900519,-0.0159580258675307,0.0299726413072237,-0.0552173330512262,-0.158518244509254,-0.045376502083596,0.0872187594398081,0.0557494424731115,-0.0967262198093078,-0.125553733071209,-0.0618925540529711,0.0586211691653205,0.027310062948887,0.000447542402866824,-0.133046143663257,-0.00678499028187338,0.0171306438279503,0.00541338853443842,-0.0572910096576234,-0.0535992022487563,-0.0601536985082407,0.0282708163423245,0.0244176702661634,-0.236620993318861,-0.234473812798448,-0.211587166719161,0.250296930388854,0.285406675251794,-0.285623613739333,-0.413612418047447,-0.0468648864712197,0.151733331950034,-0.213691983543784,-0.0137998114369481,-0.034178684070146,-0.0249958466198432,-0.0780734800204631,-0.213691983543784,-0.0137998114369485,-0.0341786840701456,-0.0249958466198429,-0.0780734800204621,0.394577811521569,0.27642376084147,0.0447436749804201,0.475776333231707,0.125,0.316227766016838,0.125,-0.125,1,-0.251660864870836
"PuntajeTotal",-0.213436786930789,0.202590831838235,-0.0796545630135452,-0.155932791347367,0.1529630994495,0.317271028074328,-0.496582799895736,-0.536566773652032,-0.26491665500051,0.0177167364995696,0.129656361318401,0.0336270163039449,-0.177630740780073,-0.497635087324194,-0.245145583393334,0.174663837260659,0.179023339209019,0.215864563482376,0.201059962753565,0.300130434348698,0.204775144935085,0.268304733163775,0.319352082276529,0.293089915165431,0.199407337077867,0.0542145035279399,0.262754507912562,0.329665691448777,0.271578287961263,0.147193410620897,0.224758265480719,0.259092653957262,0.268808987781024,0.272294373168074,0.339859725584094,0.112387657735485,0.228299699277311,0.281196004968888,0.243889732079726,0.231780419822616,0.218891268868386,0.264798188110791,0.296650398484534,0.285491724496086,0.287925581120435,-0.216940194203424,0.19231518229939,0.462446177917373,0.294042617758421,-0.24348513978956,0.122827307105191,0.184789058570101,0.0115042467179101,0.102013178073029,0.429805930920753,-0.327044021218735,0.237741778793133,0.253795725329434,0.248614295237839,0.174557739286824,-0.327044021218735,0.237741778793134,0.253795725329434,0.248614295237839,0.174557739286823,-0.367433832430983,-0.527936564812991,0.161383830060973,0.144359437873737,0.251660864870836,-0.23771292482017,0.251660864870836,-0.369320490005253,-0.251660864870836,1
