,prec1,prec2,prec3,prec4,prec5,prec6,prec7,prec8,prec9,prec10,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmean1,tmean2,tmean3,tmean4,tmean5,tmean6,tmean7,tmean8,tmean9,tmean10,dtr1,dtr2,dtr3,dtr4,dtr5,dtr6,dtr7,dtr8,dtr9,dtr10,PrecTotalAvg,TminTotalAvg,TmaxTotalAvg,TmeanTotalAvg,DtrTotalAvg,PrecTotal,TminTotal,TmaxTotal,TmeanTotal,DtrTotal,year,ASNM,LUMINOSID,pH_avg,org_avg,franco_L1,arcilloso_L1,limoso_L1,arenoso_L1,cascajoso_L1,franco_L2,arcilloso_L2,limoso_L2,arenoso_L2,cascajoso_L2,franco_L3,arcilloso_L3,limoso_L3,arenoso_L3,cascajoso_L3,segme,score
616,198.4446796,164.7121606,119.5835199,74.48011963,95.58219971,111.3146796,162.6137195,140.4845587,103.5782803,80.04068054,16.32267998,15.70356022,16.43956001,15.92523998,16.04712006,16.43023998,16.48535995,16.10139992,16.35792011,16.50200001,25.27835976,24.51459999,25.79124008,26.60499977,26.18887993,25.66351982,25.54139999,25.66675987,26.40479996,26.66779999,20.80051994,20.10908031,21.11540031,21.26511955,21.11799908,21.04687977,21.01338005,20.88407993,21.38136005,21.58490086,8.955680847,8.811040878,9.351680756,10.67975998,10.14175987,9.233278275,9.056041718,9.565359116,10.04688072,10.16580009,125,16,25,21,9,1250,162,258,210,96,2016,1677,2,5.7,0.081,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,A2016,79
617,203.608681,182.5346808,124.8624002,79.43908051,96.89031952,118.4499191,163.9144397,150.7853992,102.7096402,80.96596039,15.65708,15.26723999,15.7380801,14.97987991,15.30240005,15.89340015,15.96312004,15.41524006,15.68592003,16.00343987,24.41044014,23.4640799,24.96855995,25.9190799,25.46600006,24.92964005,24.86183998,25.08331985,25.82099991,26.08976006,20.03376007,19.36566019,20.35331964,20.44948053,20.38419962,20.41152,20.41247988,20.24928045,20.75345945,21.04659939,8.753360748,8.19684124,9.23047924,10.9392004,10.16359997,9.036239624,8.898718834,9.66808033,10.13507938,10.08632088,130,15,25,20,9,1304,155,251,203,95,2016,1671,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,73
618,189.2427191,166.4808008,122.4987991,75.62776062,89.34764038,104.1990401,147.988158,134.0124411,95.7507193,80.71571991,15.01707996,14.50304008,15.08860001,14.20751987,14.57736004,15.24915997,15.32607998,14.69916004,15.06668003,15.45795994,23.55944008,22.65299995,24.2052401,25.11276009,24.63003983,24.05188004,24.05195992,24.32599998,25.15451996,25.37999992,19.28826046,18.5780201,19.6469202,19.66014004,19.60369968,19.65051985,19.68902016,19.51257992,20.11059999,20.41897964,8.542360306,8.149959564,9.116640091,10.90524101,10.05267906,8.80272007,8.725879669,9.626840591,10.08784008,9.922039032,120,14,24,19,9,1205,149,243,196,93,2016,1794,1,5.35,0.052333333,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,A2016,75.5
619,208.2123199,175.0586786,118.6388,76.50708008,99.08491974,122.2518408,172.2711224,152.4010004,106.0758804,80.94136047,16.51644005,15.96639988,16.62947979,16.14947998,16.29095978,16.68000023,16.67084,16.33243996,16.5346402,16.6435199,25.5911599,24.76176003,26.07379982,26.92076004,26.51744011,26.00011993,25.86551979,25.98108009,26.66660004,26.98088005,21.05379963,20.36408043,21.35163975,21.53512001,21.40420055,21.34006023,21.26817989,21.15676022,21.60061932,21.81220055,9.074720383,8.795360565,9.444318771,10.77127838,10.22648048,9.320119858,9.194681168,9.648641586,10.13195992,10.33736038,131,16,26,21,9,1311,164,261,212,96,2016,1531,1,5.6,0.026,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2016,65.5
620,202.4720404,176.9453595,124.0273599,77.37184021,96.67731995,114.5580399,162.5904407,145.8091595,104.0484799,81.23763977,15.95784004,15.46691998,16.04923992,15.36287998,15.61084019,16.14591991,16.20075989,15.69199986,15.94455982,16.23008007,24.76632004,23.8812001,25.33068001,26.22136009,25.78988007,25.22188011,25.12827995,25.34472023,26.10496002,26.35660004,20.36207962,19.67406034,20.68996048,20.7921195,20.7003603,20.68389988,20.66452026,20.51836014,21.02475977,21.29333973,8.808479309,8.414280891,9.281440735,10.8584795,10.17904091,9.075960159,8.927520752,9.652721405,10.16039944,10.12652016,128,15,25,20,9,1285,158,254,206,95,2016,1757,1,5.6,0.026,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2016,85
621,149.4347205,246.250481,262.9754413,120.6743597,106.6011603,112.6443613,206.4399988,240.3939203,232.1219592,103.23724,16.11787998,16.13572014,16.35380001,16.35692005,16.36251995,16.62684006,16.69715996,16.75147995,16.83288017,16.90279999,26.48023994,25.65628014,24.90652008,25.84784004,26.95631989,26.58808006,26.55763977,26.4882399,26.18080002,26.35835999,21.29905987,20.89599991,20.63016033,21.1023798,21.65942001,21.60746002,21.6274004,21.6198597,21.50683975,21.63057995,10.36236,9.520561218,8.552721024,9.490919113,10.59379959,9.961238861,9.860479355,9.736759186,9.347919464,9.455560684,178,16,26,21,9,1780,165,262,213,96,2016,1616,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,74
622,166.1452014,265.57,261.9225195,126.4075998,101.1313599,118.7524796,207.4627203,259.7235205,251.8264795,110.0715994,16.63755989,16.70236008,16.75860008,16.94907982,16.92763992,17.2185601,17.2625602,17.14803986,17.21231979,17.33587997,27.39096001,26.51732002,25.75023994,26.69520012,27.78939995,27.46167984,27.40115974,27.18983986,26.85864014,27.08056,22.01426029,21.60984039,21.25442028,21.82213974,22.35851955,22.34011936,22.33185959,22.16894054,22.0354805,22.20822048,10.7534008,9.81496048,8.991640091,9.746120453,10.86176109,10.24312019,10.1385994,10.04179955,9.646320343,9.744680405,186,17,27,22,9,1869,170,270,220,99,2016,1550,2,5.625,0.02175,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2016,82.5
623,154.9108398,253.6444781,263.2384808,124.7590796,104.26108,116.7512,203.6968799,243.1467206,240.3174817,107.6503601,16.25528004,16.28948013,16.47456001,16.51636002,16.45487984,16.72127991,16.8435598,16.81312012,16.84387985,16.9408799,26.70904022,25.82996017,25.01687981,26.0571199,27.16188011,26.7967202,26.67772003,26.56764008,26.32776001,26.57312004,21.48215961,21.05972004,20.74571991,21.28673935,21.80838013,21.75899982,21.76063919,21.6903801,21.5858202,21.75699997,10.45376015,9.54047966,8.542320251,9.54076004,10.70700073,10.07544136,9.834159851,9.754520416,9.483880997,9.632240295,181,16,26,21,9,1812,166,263,214,97,2016,1571,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,0
624,160.3384802,259.0519196,271.3377185,126.0722397,104.8205606,116.01056,213.4332794,255.3449994,244.7970801,105.5470801,16.49312004,16.51860008,16.70844002,16.77655991,16.83816002,17.12255997,17.11776009,17.08407997,17.21296021,17.28456009,27.10504021,26.27923996,25.5832399,26.43532013,27.55712013,27.23287994,27.22628006,27.07404007,26.70000015,26.84548004,21.7990799,21.39892006,21.14584064,21.60593987,22.19763947,22.17772007,22.17201996,22.0790596,21.95648003,22.06501961,10.6119194,9.760639191,8.874799728,9.658760071,10.71895981,10.11031914,10.10852051,9.989959717,9.487041473,9.560920715,185,16,26,21,9,1856,169,268,218,98,2016,1709,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,58
625,167.6441608,266.7393219,261.6251184,126.0285205,100.9381198,118.4305203,208.4675201,262.2121613,253.6268805,110.2872003,16.67228012,16.74056,16.77339996,16.98788002,16.96624001,17.26887993,17.30116013,17.18396019,17.25256004,17.37759995,27.45391998,26.59211998,25.84156021,26.75747986,27.85247993,27.52728004,27.4941996,27.27052002,26.91268013,27.12516006,22.06309986,21.66633987,21.30747986,21.87268066,22.40935993,22.39808083,22.39768028,22.22723961,22.08261967,22.25137997,10.78164101,9.851558685,9.068161011,9.769599915,10.88624001,10.25839996,10.19303894,10.0865593,9.66012001,9.747560501,187,17,27,22,10,1875,170,270,220,100,2016,1564,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,70
626,164.4299988,263.5094391,263.1304822,125.0673199,102.36388,118.4574405,208.3390399,257.1984406,250.9949219,110.2866797,16.53923996,16.59432007,16.68492004,16.83783989,16.81251984,17.09931992,17.1514801,17.07279984,17.13332001,17.24047997,27.19192009,26.33647995,25.57412018,26.51723999,27.63095993,27.29115997,27.24027977,27.05763992,26.73287979,26.94239998,21.86557961,21.46539974,21.12951946,21.67753983,22.22173977,22.19524002,22.19587994,22.06521988,21.93309975,22.0914402,10.65267944,9.74215889,8.889200211,9.679401398,10.81844139,10.19184113,10.08880043,9.984840393,9.599559784,9.701919556,186,16,26,21,9,1863,169,268,218,99,2016,1539,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,49
627,146.3412793,242.9826801,263.2727197,123.24104,106.0802402,112.4964001,203.2407196,234.4216797,228.4038794,100.84216,16.09988003,16.11447998,16.37407997,16.33951996,16.35484001,16.6194799,16.70391975,16.72511993,16.82572006,16.8962001,26.49987999,25.64492004,24.88767998,25.85192001,26.94,26.58399986,26.50396004,26.44367996,26.16223991,26.3511599,21.29988003,20.87969971,20.63088036,21.09571934,21.64741993,21.60173988,21.60394001,21.58440018,21.49397945,21.62368011,10.39999962,9.530441284,8.513599396,9.512399673,10.58516121,9.964519501,9.800039291,9.718559265,9.336519241,9.454959869,176,16,26,21,9,1761,165,261,213,96,2016,1760,2,5.1,0.013,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,79
628,137.60168,230.5415997,253.5247205,118.7081592,105.60884,107.4384796,197.0675604,223.9212787,215.0084418,96.61679932,15.88383987,15.8987999,16.12420002,16.09400002,16.12260002,16.39344009,16.47388008,16.5605201,16.67348,16.74692001,26.19720009,25.37324013,24.63851997,25.56775986,26.63736023,26.27236008,26.23715996,26.21812019,25.91343994,26.07727997,21.04052019,20.63601971,20.38136005,20.83088017,21.37998009,21.33290005,21.35552025,21.38932037,21.29345989,21.41209984,10.31336117,9.474439621,8.514318466,9.473760605,10.51475906,9.878919601,9.763278961,9.657600403,9.239961624,9.330360413,168,16,25,21,9,1686,162,259,211,96,2016,1666,0,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,77
629,136.6181589,229.5205597,253.2946802,120.216799,104.8022797,107.5691202,195.7433612,221.5956012,213.5686798,94.99511963,15.95983994,15.96624016,16.23092003,16.17472004,16.23076012,16.50264011,16.56616016,16.63035995,16.77055992,16.83344002,26.32372009,25.49159981,24.77960014,25.68375999,26.74447998,26.39827995,26.3455999,26.32371994,26.01447998,26.16428017,21.14178038,20.72891998,20.50526047,20.92924023,21.48762035,21.45045948,21.45588017,21.47703934,21.39251995,21.49886036,10.36388111,9.525360107,8.548679352,9.509038925,10.51371956,9.89563942,9.779439926,9.693359375,9.24392128,9.330839157,167,16,26,21,9,1677,163,260,212,96,2016,1789,2,5.416666667,0.049833333,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,A2016,79
630,154.9108398,253.6444781,263.2384808,124.7590796,104.26108,116.7512,203.6968799,243.1467206,240.3174817,107.6503601,16.25528004,16.28948013,16.47456001,16.51636002,16.45487984,16.72127991,16.8435598,16.81312012,16.84387985,16.9408799,26.70904022,25.82996017,25.01687981,26.0571199,27.16188011,26.7967202,26.67772003,26.56764008,26.32776001,26.57312004,21.48215961,21.05972004,20.74571991,21.28673935,21.80838013,21.75899982,21.76063919,21.6903801,21.5858202,21.75699997,10.45376015,9.54047966,8.542320251,9.54076004,10.70700073,10.07544136,9.834159851,9.754520416,9.483880997,9.632240295,181,16,26,21,9,1812,166,263,214,97,2016,1519,2,5.625,0.02175,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2016,79
631,170.0648395,268.1249609,264.2407587,125.8231198,101.0552402,116.8172415,212.4240796,267.2344806,256.6244385,109.6576801,16.72735992,16.79636002,16.79931992,17.04648003,17.03504005,17.37164017,17.36883995,17.25471985,17.34528008,17.46604012,27.55720016,26.73436012,26.03907997,26.86363998,27.96783974,27.65119987,27.69679993,27.45543991,27.02264,27.1964402,22.14227962,21.76535988,21.41919994,21.95506001,22.50144005,22.5114193,22.53281975,22.3550806,22.18395996,22.3312397,10.82983971,9.937999725,9.239759445,9.817159653,10.93280029,10.27956009,10.32796097,10.20071983,9.677360535,9.730400085,189,17,27,22,10,1892,171,272,221,100,2016,1499,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,68
632,166.5335596,264.3698816,268.7605975,124.539241,103.2226404,115.9922,215.4308392,263.5140796,251.8208405,108.1663599,16.60392006,16.65096001,16.73715996,16.90359993,16.93455994,17.2568,17.23323998,17.18135994,17.29924011,17.38144005,27.29708008,26.50663994,25.84008011,26.63,27.76796013,27.44580002,27.51251999,27.32164001,26.88299995,27.01059998,21.95050049,21.5788002,21.28862,21.76679993,22.35126019,22.35130024,22.37287998,22.25150013,22.09111977,22.19601917,10.69316101,9.855678558,9.102920532,9.726398468,10.83339882,10.18900108,10.27927971,10.14027977,9.583759308,9.629159927,188,17,27,22,10,1882,170,270,220,100,2016,1552,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,79
633,170.3425189,267.3012793,264.9483624,124.9923996,100.9340009,115.2791602,214.2032385,268.3237592,256.714563,108.9047208,16.73311996,16.80112,16.7921199,17.05003983,17.04167969,17.40139999,17.37716003,17.27647987,17.38028008,17.49176003,27.56283989,26.77540009,26.12119995,26.87916016,27.99756004,27.68388031,27.78736008,27.54839989,27.06699997,27.20704002,22.14797974,21.78826046,21.45666027,21.96459961,22.51961994,22.54263973,22.58225918,22.41243935,22.22363949,22.34940052,10.82971954,9.974279404,9.329080582,9.829120636,10.95588112,10.28248024,10.41020012,10.27191925,9.686719894,9.715280533,189,17,27,22,10,1891,171,272,221,101,2016,1502,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,79.25
634,164.4299988,263.5094391,263.1304822,125.0673199,102.36388,118.4574405,208.3390399,257.1984406,250.9949219,110.2866797,16.53923996,16.59432007,16.68492004,16.83783989,16.81251984,17.09931992,17.1514801,17.07279984,17.13332001,17.24047997,27.19192009,26.33647995,25.57412018,26.51723999,27.63095993,27.29115997,27.24027977,27.05763992,26.73287979,26.94239998,21.86557961,21.46539974,21.12951946,21.67753983,22.22173977,22.19524002,22.19587994,22.06521988,21.93309975,22.0914402,10.65267944,9.74215889,8.889200211,9.679401398,10.81844139,10.19184113,10.08880043,9.984840393,9.599559784,9.701919556,186,16,26,21,9,1863,169,268,218,99,2016,1652,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,79
635,144.3342401,240.5514398,261.3710425,122.8632791,106.0082401,111.9412802,200.6676398,230.7822015,226.0656396,100.7579602,16.00031998,16.01964005,16.26603989,16.23167988,16.21176006,16.47968006,16.59931992,16.62379993,16.70180004,16.78215988,26.35880005,25.4935199,24.70903999,25.71652,26.79763992,26.43047989,26.33052002,26.28324005,26.02860008,26.24199997,21.17956066,20.75658035,20.48754025,20.97410011,21.50469971,21.45507908,21.46492004,21.45351982,21.36520004,21.51208019,10.35848045,9.473880768,8.442998886,9.484840393,10.58588028,9.950799942,9.731201172,9.659439087,9.3268013,9.459840775,174,16,26,21,9,1745,163,260,212,96,2016,1791,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,79
636,163.1881604,262.683678,263.9306812,126.2909607,102.3281198,118.6694797,207.3654803,255.2855994,249.2252802,109.5681195,16.53123993,16.58512009,16.69444008,16.82963997,16.80787987,17.08639992,17.14727989,17.05784019,17.11855995,17.22980026,27.19228012,26.31791992,25.53967995,26.50983986,27.61464005,27.27736,27.19644005,27.01796013,26.71552002,26.93812019,21.86176014,21.45151997,21.11706066,21.66973972,22.21125984,22.18188,22.17185974,22.03789997,21.91704082,22.08396053,10.66103935,9.732801437,8.845239639,9.680200577,10.80675888,10.19096184,10.04916,9.960119247,9.596960068,9.70831871,185,16,26,21,9,1858,169,268,218,99,2016,1408,2,5.625,0.02175,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2016,75
637,130.4379996,222.60604,247.5833594,125.5631207,100.2413602,107.0852002,186.6210413,205.5417603,206.3064014,89.75439941,15.94131996,15.97488007,16.26004013,16.17543999,16.18027992,16.4760001,16.59784012,16.54436005,16.69208008,16.80783997,26.45640007,25.56868019,24.81064003,25.77788002,26.81771988,26.4838401,26.31139999,26.30443993,26.06484009,26.24459991,21.19886017,20.77178001,20.53534031,20.97665977,21.49900055,21.47992039,21.45461941,21.42439938,21.37845993,21.52622032,10.5150795,9.593799591,8.550600052,9.60243988,10.63743973,10.00784111,9.713560104,9.760080338,9.372760773,9.436759949,162,16,26,21,9,1621,163,260,212,97,2016,1829,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,83
638,98.67179932,169.7826794,199.6072009,115.4606796,90.90472015,88.57403992,147.2681601,151.5261594,160.9100397,79.03779968,13.97192001,14.27691994,13.73875999,14.16403996,13.68764008,14.29080002,14.83624008,14.63828007,14.64432003,15.04495998,24.5120401,23.61247993,22.66160004,23.86380005,24.84536018,24.4273999,24.1850399,24.30867989,24.16187988,24.50063972,19.2419796,18.94470024,18.20018005,19.01391983,19.2665,19.35910034,19.51063967,19.47347975,19.40310049,19.77279949,10.54011917,9.335559845,8.922840118,9.699760437,11.15771961,10.13660049,9.348799706,9.670399666,9.517560005,9.45567894,130,14,24,19,9,1301,143,241,192,97,2016,1810,2,5.416666667,0.049833333,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,A2016,78
639,156.5650006,255.195921,267.271958,124.3614798,105.4219995,116.1837997,209.0171997,248.2911206,241.9174402,106.3380402,16.3237598,16.35064003,16.55407997,16.59115997,16.59623985,16.86515991,16.92608002,16.91140015,16.99332001,17.07140015,26.81715996,25.96919975,25.21320015,26.16156006,27.27731987,26.92639999,26.86772003,26.75103981,26.44644005,26.63712013,21.57045937,21.15991974,20.88363934,21.37635994,21.93677902,21.89577961,21.89690018,21.83121967,21.7198801,21.85425949,10.49340057,9.618560791,8.65912056,9.570400238,10.68107986,10.06123924,9.941638947,9.839639664,9.453119278,9.565719604,183,16,26,21,9,1830,167,265,216,97,2016,1639,1,4.15,0.01025,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,A2016,79
640,167.7503601,266.2053619,250.8013995,124.0725198,98.30716034,118.2810806,202.0339612,260.4008008,252.4531598,111.1091605,16.74043983,16.82600021,16.78828003,17.06391998,16.99907997,17.30295975,17.35768013,17.21571999,17.25131996,17.39944023,27.57836014,26.69876015,25.92232002,26.87228012,27.93708008,27.60815979,27.55655975,27.31275986,26.97255997,27.21848,22.15939999,21.7623806,21.35529995,21.96809959,22.46808052,22.45555973,22.45711994,22.26423931,22.11194038,22.30895996,10.83791924,9.872760773,9.134038925,9.808361053,10.93799973,10.30520058,10.19888115,10.09704018,9.721240997,9.819038391,185,17,27,22,10,1851,170,271,221,100,2016,1400,2,5.625,0.02175,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2016,81.75
641,134.0761212,227.5838403,251.1505188,123.9781207,103.2797198,108.52836,185.8151987,209.8041211,211.7585602,97.88560028,15.52284004,15.58300003,15.71979996,15.72456001,15.5132,15.84271996,16.14151989,16.11880005,16.10404007,16.25299988,25.79572014,24.87196007,23.96816017,25.16652008,26.21399994,25.81356003,25.60019989,25.60200012,25.46720001,25.79463997,20.65928078,20.22747993,19.84398031,20.44553947,20.86360025,20.82814026,20.8708601,20.86039925,20.78561974,21.02381992,10.27288055,9.288959503,8.248360634,9.441959381,10.7008009,9.970840454,9.458681107,9.483200073,9.36315918,9.541639328,165,15,25,20,9,1653,158,254,206,95,2016,1744,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,80.75
642,141.9372397,237.9831604,258.5080408,124.2778394,104.7996793,111.9498401,194.8680798,223.7656409,223.1459613,101.2368405,15.85356007,15.88775993,16.10076,16.07635994,15.96140015,16.24704002,16.45292,16.44643993,16.46764011,16.57675987,26.17548004,25.2725602,24.41936005,25.53656006,26.60600014,26.22232002,26.05291992,26.01831978,25.83512009,26.11444,21.01452017,20.58016014,20.26005936,20.80646038,21.28370047,21.23468018,21.25292015,21.23237991,21.15137959,21.34560013,10.32191944,9.384799957,8.318599701,9.460199356,10.64460087,9.975280762,9.599998474,9.571880341,9.367479324,9.53768158,172,16,25,21,9,1722,162,258,210,96,2016,1680,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,84.75
643,135.1380804,226.5122418,248.8524396,116.5001999,105.0271201,105.4571597,195.2621179,221.4537195,210.5791595,95.41500061,15.83116005,15.85008003,16.04439999,16.0332,16.07251995,16.34623989,16.41084007,16.52700008,16.64359997,16.72240005,26.12388,25.32251991,24.60207985,25.50156013,26.57159981,26.20291992,26.20255997,26.19216011,25.86603996,26.01120003,20.97751999,20.5862999,20.32323933,20.76737976,21.32205963,21.27457905,21.30670071,21.35958004,21.25481987,21.36680031,10.29272079,9.472438812,8.55768013,9.468360901,10.49908066,9.856679916,9.791719437,9.665159225,9.222438812,9.288799286,166,16,25,21,9,1660,162,258,210,96,2016,1766,2,5.416666667,0.049833333,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,A2016,83
644,162.5501593,261.4615179,270.0260382,125.7438004,104.384599,116.9197998,213.1860797,257.5360809,248.0808398,107.3519202,16.51091995,16.54643997,16.7023999,16.80056,16.83680016,17.12487991,17.13379997,17.08724007,17.19715988,17.27803993,27.13751984,26.30748009,25.59503998,26.46703995,27.59152016,27.26203995,27.25191978,27.0882,26.72063995,26.88099991,21.8242197,21.42695999,21.14871979,21.63379955,22.21415997,22.19345951,22.1928606,22.08771992,21.95890045,22.07952023,10.62660027,9.761039734,8.89263916,9.666479111,10.75472069,10.13715935,10.11812019,10.0009594,9.523479462,9.602960587,186,16,26,21,9,1867,169,268,218,99,2016,1656,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,82.75
645,171.6199213,266.2138385,256.2878827,124.7419202,97.87259949,112.2343604,208.5784399,271.0073596,261.7057996,108.4452792,16.91763992,16.99855995,16.88887978,17.24367981,17.16403984,17.5640802,17.56091988,17.40240013,17.46283997,17.63128014,27.93379974,27.12324005,26.47076004,27.21363991,28.24163979,27.93568001,28.07184013,27.76652008,27.24711983,27.44687988,22.42572021,22.06089973,21.67982006,22.22865963,22.70283985,22.74987984,22.8163805,22.58446026,22.35497952,22.53908062,11.01615906,10.12467957,9.581880569,9.969961166,11.07760048,10.3716011,10.51091957,10.36411858,9.784280777,9.815599442,187,17,27,22,10,1878,172,275,224,102,2016,1517,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,81.25
646,162.2407202,262.081402,266.8333997,127.8332791,102.6558002,118.4640399,208.2843988,254.749079,247.5683606,107.9974802,16.53639992,16.58687988,16.72343979,16.8364801,16.83724014,17.11176003,17.16276001,17.06656006,17.14491997,17.25636002,27.22147995,26.33880005,25.56383987,26.52939987,27.62939987,27.29903976,27.20831985,27.03324005,26.73128006,26.94836021,21.87893963,21.46284008,21.14363956,21.68293953,22.23332024,22.20539951,22.1855402,22.04990005,21.93809986,22.10235977,10.68507957,9.7519207,8.840398788,9.692920685,10.79216003,10.18728065,10.04556084,9.966678619,9.586359024,9.692001343,185,16,26,21,9,1858,169,268,218,99,2016,1536,2,5.625,0.02175,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2016,79
647,170.8307202,267.3484821,265.7538013,127.1178802,99.97636078,113.7134399,213.5990802,270.7507208,257.7705194,107.9590802,16.84852013,16.91020012,16.8777198,17.16664017,17.15439987,17.52956009,17.49795998,17.36703995,17.47012001,17.60375999,27.78203995,26.97671997,26.33484001,27.07639992,28.14875999,27.85136009,27.96139977,27.68195992,27.17536011,27.34251999,22.31527996,21.94346046,21.60628033,22.12152004,22.65157986,22.69046021,22.72967911,22.52449989,22.3227396,22.47313976,10.93351936,10.06652069,9.457120895,9.909761429,10.99435997,10.32180023,10.46343994,10.31491852,9.70524025,9.738759995,189,17,27,22,10,1894,172,274,223,101,2016,1498,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,82.25
648,150.4437598,247.5347198,266.0466406,122.9809601,106.18668,113.0541193,207.9940796,241.9175995,232.6940002,101.7570398,16.24559986,16.2548801,16.50935997,16.49556023,16.55548019,16.82176003,16.84992004,16.87780006,17.00439995,17.06055985,26.69528,25.86891991,25.15871986,26.04607986,27.15127998,26.80872002,26.78059998,26.69631989,26.36120003,26.50928009,21.47043991,21.06190014,20.83403969,21.27081966,21.8533802,21.81523991,21.81525993,21.78705978,21.68280029,21.78491974,10.44968033,9.614038467,8.649360657,9.550519943,10.59579849,9.986959457,9.930679321,9.818519592,9.356800079,9.448719025,179,16,26,21,9,1790,166,264,215,97,2016,1661,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,79.25
649,164.9776013,263.7491608,258.3555621,124.0953207,101.0580405,118.6455594,205.5198792,256.6482001,251.4150397,111.3503998,16.56324013,16.62707993,16.67911987,16.86523979,16.81340012,17.10239998,17.16771996,17.07923981,17.11968002,17.23731995,27.22940002,26.37059975,25.59616013,26.55564011,27.6631601,27.31963982,27.26256012,27.07007988,26.75444008,26.97924004,21.89632034,21.49883938,21.13764,21.71043968,22.2382803,22.21101952,22.21514034,22.07465935,21.93706036,22.10828018,10.66616058,9.743520737,8.917041779,9.69039917,10.84976006,10.21723938,10.0948391,9.990840912,9.634759903,9.741920471,185,16,26,21,9,1855,169,268,219,99,2016,1597,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2016,80
650,125.6070395,194.3014014,146.3857202,114.4842395,74.64596069,92.77216034,114.1784799,170.3496002,129.8526813,94.88379974,17.18168022,17.27520004,16.86323998,17.42568008,17.28075996,17.23255997,17.30276001,17.44196007,17.41456009,17.36363998,27.23068008,26.44728012,25.90488022,26.87043999,27.51568016,27.13692009,26.75075996,26.72911987,26.61720009,27.14147995,22.20618057,21.86124039,21.38405991,22.14805985,22.39822006,22.18474007,22.02675915,22.08553982,22.01588058,22.25255966,10.04899979,9.172080994,9.041641235,9.444759369,10.2349205,9.904361725,9.447999954,9.287160873,9.202640533,9.777839661,125,17,26,22,9,1257,172,268,220,95,2016,1024,0,5.35,0.052333333,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,A2016,82.5
651,122.3584399,190.8475195,156.9654803,121.7030405,73.61167938,92.28347992,103.5783588,155.1779193,126.3636786,100.8597198,16.44452,16.47656017,15.68660004,16.59491985,16.15400005,16.18076015,16.52132008,16.56383999,16.24235996,16.45059998,26.13796005,25.33296021,24.70887985,25.94300003,26.59600006,26.2097599,25.58123993,25.49304008,25.64792007,26.47416,21.29124069,20.90476036,20.1977396,21.26896,21.375,21.19526005,21.05128002,21.02844048,20.94513988,21.46237946,9.693439484,8.856399536,9.022279739,9.348081589,10.44200134,10.02900124,9.059919357,8.929199219,9.405561447,10.02355957,124,16,25,21,9,1243,163,258,210,94,2016,1616,1,5.35,0.052333333,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,A2016,79
