,year,DefectosTotales,ASNM,Luminosidad,PrecTotalAvg,TminTotalAvg,TmaxTotalAvg,TmeanTotalAvg,DtrTotalAvg,OrientationNum,Slope,pH_avg,org_avg,Franco,Arcilloso,Limoso,Arenoso,Cascajoso,Aroma-Fragancia,Acidez,Cuerpo,Sabor,SaborResidual,Dulzor,Uniformidad,Balance,TazaLimpia,PuntajeCatador,PuntajeTotal
352,2016,0.0293522267206,1595.0,2,132.911403931,16.6047479935,26.3997159881,21.5022319794,9.79496803284,2.0,10.3888998,5.25,0.0645,3,0,3,0,0,8.25,8.0,8.5,8.25,7.75,10.0,10.0,8.0,10.0,8.25,87.0
353,2016,0.107495069034,1647.0,2,131.549151978,16.0252439842,25.6074480133,20.8163460732,9.58220424652,2.0,8.2532997,5.25,0.0645,3,0,3,0,0,8.25,8.25,8.5,8.5,8.25,8.0,8.0,8.0,8.0,8.5,82.25
354,2016,0.0100351229303,1853.0,2,122.668752106,14.7793280106,24.1344200211,19.4568740845,9.35509185791,5.0,19.6049004,5.25,0.0645,3,0,3,0,0,7.75,7.75,7.75,8.25,7.75,10.0,10.0,7.75,10.0,7.0,84.0
355,2016,0.296741854637,1820.0,2,132.269572052,16.0535560265,25.6360319977,20.8447941303,9.58247632981,3.0,25.2570992,5.33333333333,0.0421666666667,3,3,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
356,2016,0.132653061224,1593.0,2,131.549151978,16.0252439842,25.6074480133,20.8163460732,9.58220424652,3.0,21.6271,5.25,0.0645,3,0,3,0,0,7.5,7.0,7.0,7.5,7.0,10.0,10.0,7.0,10.0,7.0,80.0
358,2016,0.0947821924366,1540.0,2,132.743115692,16.601779995,26.3358081207,21.468793869,9.73402824403,8.0,3.1110799,5.25,0.0645,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
359,2016,0.233667143538,1633.0,2,136.301011902,16.7533120079,26.5257079849,21.639509964,9.77239608765,4.0,21.5366993,5.625,0.02175,3,3,3,0,0,8.0,8.0,8.0,7.75,7.5,10.0,10.0,7.75,10.0,7.5,84.5
360,2016,0.045931103345,1594.0,2,129.31975589,16.5330720062,26.258027977,21.3955499649,9.72495574951,4.0,12.4702997,5.25,0.0645,3,0,3,0,0,7.75,7.5,7.25,7.5,7.25,8.0,8.0,7.25,8.0,7.5,76.0
361,2016,0.091799896854,1606.0,2,136.576435852,16.1566039925,25.7594760285,20.958039999,9.60287179948,2.0,22.9090996,5.625,0.02175,3,3,3,0,0,8.0,7.75,7.5,7.5,7.75,10.0,10.0,7.5,10.0,7.5,83.5
362,2016,0.0872974385781,1657.0,1,132.475363983,16.4366159859,26.1306839523,21.2836501121,9.69406833649,4.0,14.4397001,5.4,0.038,3,0,3,0,0,7.0,7.5,7.5,7.0,7.25,10.0,10.0,7.5,10.0,7.5,81.25
363,2016,0.241142252776,1567.0,2,134.631876007,16.9240600357,26.8028520203,21.8634559631,9.87879180909,2.0,26.4011002,5.25,0.0645,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
364,2016,0.148207597646,1626.0,2,130.358100189,15.399608017,24.8382839432,20.1189460278,9.43867578506,4.0,11.1934004,5.4,0.038,3,0,3,0,0,7.25,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.25
365,2016,0.00148294611962,1884.0,2,117.689979752,14.3555479469,23.6732199974,19.0143839836,9.31767215728,6.0,29.6865005,5.33333333333,0.0421666666667,3,3,3,0,0,7.75,7.5,7.75,7.75,7.5,10.0,10.0,7.75,10.0,7.75,83.75
366,2016,0.101334651508,1554.0,2,126.407115906,16.9874719887,26.7789680557,21.8832201004,9.79149627686,3.0,27.6387997,5.25,0.0645,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,8.0,7.0,10.0,7.0,77.0
367,2016,0.0682155215027,1735.0,2,128.325175995,15.1452919846,24.5430920181,19.8441920281,9.39780025482,1.0,9.6078596,5.25,0.0645,3,0,3,0,0,7.75,7.5,7.5,8.0,8.0,10.0,10.0,7.5,10.0,7.5,83.75
368,2016,0.142362827484,1384.0,2,137.180655975,17.0717960434,26.9806520615,22.0262241363,9.90885620118,5.0,16.5112991,4.15,0.01025,1,3,1,0,0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,73.0
369,2016,0.198220464656,1495.0,2,132.085796142,16.7375120544,26.5410719605,21.6392920494,9.80356006622,8.0,10.9386997,5.4,0.038,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,6.0,10.0,7.0,6.0,7.0,71.0
370,2016,0.078431372549,1804.0,1,127.25116391,15.1319359932,24.4497920074,19.7908641338,9.3178563118,3.0,23.3724003,5.33333333333,0.0421666666667,3,3,3,0,0,8.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,80.0
371,2016,0.058405281869,1777.0,2,122.668752106,14.7793280106,24.1344200211,19.4568740845,9.35509185791,5.0,26.5282993,5.25,0.0645,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
372,2016,0.115462868769,1703.0,2,126.569283356,15.5241999893,24.9815039291,20.2528520584,9.45730400085,8.0,13.5481005,5.33333333333,0.0421666666667,3,3,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
373,2016,0.194288628251,1556.0,2,133.191516571,16.6392119827,26.463736023,21.5514738083,9.82452392578,3.0,23.8118,5.25,0.0645,3,0,3,0,0,7.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,8.0,6.0,67.0
374,2016,0.0316423907584,1706.0,2,132.595555817,16.0065439301,25.5664079895,20.7864759922,9.55986433029,1.0,23.0445004,5.33333333333,0.0421666666667,3,3,3,0,0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,7.0,0.0,7.0,49.0
375,2016,0.203947368421,1646.0,2,134.020447724,16.5439320412,26.266727951,21.405329895,9.72279624939,3.0,17.5414009,5.4,0.038,3,0,3,0,0,7.5,6.0,6.0,6.0,6.0,10.0,10.0,6.0,10.0,6.0,73.5
376,2016,0.030412371134,1522.0,1,125.058791962,16.707892025,26.5026200256,21.6052560806,9.79472808838,8.0,1.9959199,5.25,0.0645,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
378,2016,0.118141374197,1460.0,2,129.213647614,16.797760006,26.5964760056,21.6971179009,9.79871616363,1.0,14.3882999,5.25,0.0645,3,0,3,0,0,8.0,8.0,7.5,8.0,8.0,10.0,10.0,7.5,10.0,7.5,84.5
379,2016,0.0840336134454,1809.0,2,126.982227722,15.3445040093,24.7716760178,20.0580900669,9.42717199326,7.0,23.6611996,5.33333333333,0.0421666666667,3,3,3,0,0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,8.0,10.0,7.0,85.0
380,2016,0.0657439446367,1714.0,2,129.970775635,16.283624054,25.9395560379,21.1115899563,9.65593194961,4.0,5.6009798,5.25,0.0645,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
381,2016,0.113692535838,1567.0,1,132.743115692,16.601779995,26.3358081207,21.468793869,9.73402824403,2.0,32.6839981,5.25,0.0645,3,0,3,0,0,8.0,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,83.0
382,2016,0.0257043994068,1735.0,2,128.325175995,15.1452919846,24.5430920181,19.8441920281,9.39780025482,1.0,9.6078596,5.25,0.0645,3,0,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,50.0
383,2016,0.122590212556,1741.0,2,137.186804138,16.2573240204,25.9501920013,21.1037579536,9.69286785125,3.0,16.8311005,5.4,0.038,3,0,3,0,0,8.0,7.0,7.0,7.0,7.0,10.0,6.0,7.0,10.0,7.0,76.0
384,2016,0.0202669303015,1814.0,2,133.158720093,15.5678359871,25.030335968,20.2990859032,9.46249942779,3.0,31.2259998,5.25,0.0645,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,6.0,7.0,10.0,7.0,75.0
385,2016,0.0266930301532,1638.0,2,136.690539795,16.2124240456,25.8915880127,21.052006197,9.67916402817,2.0,19.7052994,5.4,0.038,3,0,3,0,0,7.5,7.0,7.0,7.0,7.5,10.0,10.0,7.0,10.0,7.0,80.0
386,2016,0.114681166584,1684.0,2,135.370487946,16.4619599686,26.2192319946,21.340596199,9.7572719574,4.0,20.3808002,5.25,0.0645,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,8.0,7.5,10.0,7.5,80.5
387,2016,0.0385565991102,1750.0,2,128.631283844,15.5243799972,24.9884800186,20.256430006,9.46409997941,4.0,25.8335991,5.25,0.0645,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,8.0,7.0,0.0,6.0,66.0
388,2016,0.0501583949314,1642.0,2,130.093063934,17.1915439377,27.1934319916,22.1924880028,10.0018884659,3.0,19.6632996,5.35,0.0523333333333,3,3,3,0,1,7.5,8.0,8.0,8.0,7.75,10.0,10.0,8.0,10.0,8.5,85.75
389,2016,0.0919305413687,1582.0,2,129.328420136,16.5534959907,26.299367981,21.4264320374,9.74587249756,8.0,36.7765999,5.35,0.0523333333333,3,3,3,0,1,8.25,8.25,8.0,8.25,8.25,10.0,10.0,8.0,10.0,8.0,87.0
390,2016,0.115736040609,1616.0,2,136.829772217,16.7232680245,26.5141999817,21.6187340736,9.79093151092,2.0,23.5944996,5.35,0.0523333333333,3,3,3,0,1,8.0,8.0,7.5,8.0,7.5,10.0,10.0,7.5,10.0,7.5,84.0
392,2016,0.0763747454175,1518.0,2,139.821867737,17.2639200363,27.2123360138,22.2381279945,9.94841594695,8.0,31.6735001,5.35,0.0523333333333,3,3,3,0,1,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,67.0
393,2016,0.183842568617,1353.0,1,133.802127747,17.4282400208,27.2962480163,22.3622443199,9.86800785065,1.0,28.7742004,5.35,0.0523333333333,3,3,3,0,1,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
394,2016,0.0806531420089,1459.0,2,134.292027771,17.0193880425,26.8083280029,21.9138578415,9.78893966674,4.0,25.7404995,5.4,0.038,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
395,2016,0.0958263854831,1464.0,2,135.827367767,17.6476599884,27.6355720062,22.6416160584,9.98791198731,1.0,21.719101,5.35,0.0523333333333,3,3,3,0,1,7.0,7.25,7.25,7.25,7.25,10.0,10.0,7.25,10.0,7.25,80.5
396,2016,0.0578793774319,1711.0,2,124.307780075,14.3747080078,23.6871720276,19.0309399605,9.31246395111,7.0,12.1702995,5.4,0.038,3,0,3,0,0,7.25,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,73.25
397,2016,0.0631424375918,1912.0,2,124.542507584,14.8039839783,24.08466399,19.4443239689,9.28067998886,4.0,27.5597,5.4,0.038,3,0,3,0,0,8.5,8.25,8.25,8.0,7.75,10.0,10.0,8.0,10.0,8.0,86.75
398,2016,0.125688532799,1809.0,2,133.214880096,15.8133999901,25.2459520111,20.5296761513,9.43255214691,4.0,24.3586998,5.4,0.038,3,0,3,0,0,7.5,7.25,7.0,7.0,7.0,10.0,6.0,7.0,6.0,7.0,71.75
400,2016,0.0701030927835,1737.0,2,131.109847885,15.9043479691,25.3564840164,20.6304159164,9.45213623048,4.0,23.1620007,5.4,0.038,3,0,3,0,0,8.0,8.0,8.0,8.0,7.75,10.0,10.0,7.5,10.0,8.0,85.25
401,2016,0.106652587117,1703.0,2,131.062308075,15.5158879814,24.8835640106,20.199725914,9.36767616271,5.0,28.6910992,5.4,0.038,3,0,3,0,0,7.75,7.25,7.25,7.25,7.0,10.0,10.0,7.0,10.0,7.0,80.5
402,2016,0.100307062436,1354.0,2,131.675448486,18.3482040176,28.3065040817,23.327353859,9.95829963685,3.0,33.2593994,5.35,0.0523333333333,3,3,3,0,1,7.5,7.5,7.25,7.5,7.25,10.0,10.0,7.5,10.0,7.5,82.0
404,2016,0.056974459725,1436.0,2,135.099591766,16.9880120048,26.7892399674,21.8886258125,9.80122776031,7.0,27.1394997,5.35,0.0523333333333,3,3,3,0,1,7.75,7.0,7.0,7.0,7.0,10.0,8.0,7.0,8.0,7.0,75.75
405,2016,0.128103277061,1569.0,2,135.969024231,16.7924479294,26.5479479599,21.6701979637,9.75549983979,1.0,14.8639002,5.35,0.0523333333333,3,3,3,0,1,7.0,7.0,7.0,7.0,7.0,4.0,4.0,7.0,4.0,7.0,61.0
406,2016,0.0866935483871,1663.0,2,133.714864227,15.9212320023,25.3840160141,20.6526240349,9.46278400421,6.0,11.8703003,5.35,0.0523333333333,3,3,3,0,1,8.5,7.0,7.0,7.0,7.0,0.0,10.0,7.0,0.0,7.0,60.5
407,2016,0.118462226196,1593.0,2,143.793304047,16.2150400238,25.8367639999,21.0259022236,9.62172422408,2.0,3.29533,5.4,0.038,3,0,3,0,0,7.5,7.0,7.0,7.0,7.0,10.0,8.0,7.0,8.0,7.25,75.75
408,2016,0.0508474576271,1792.0,2,124.307780075,14.3747080078,23.6871720276,19.0309399605,9.31246395111,6.0,6.9218202,5.4,0.038,3,0,3,0,0,8.0,8.0,8.0,8.0,7.5,10.0,10.0,7.5,10.0,7.75,84.75
409,2016,0.187468160978,1538.0,1,134.292027771,17.0193880425,26.8083280029,21.9138578415,9.78893966674,5.0,33.5966988,5.4,0.038,3,0,3,0,0,7.5,7.25,7.25,7.25,7.25,10.0,10.0,7.25,10.0,7.25,81.0
410,2016,0.188964081208,1693.0,2,136.10027945,16.7517240524,26.5133680115,21.6325461388,9.7616437912,4.0,17.7028008,5.4,0.038,3,0,3,0,0,7.5,7.5,7.25,7.5,7.25,10.0,10.0,7.25,10.0,7.5,81.75
411,2016,0.179185076092,1650.0,2,137.288192169,17.0745199699,26.9241599579,21.9993398667,9.84963989257,4.0,28.0865002,5.4,0.038,3,0,3,0,0,8.0,8.0,7.5,7.5,7.5,10.0,8.0,7.5,8.0,7.5,79.5
412,2016,0.139442231076,1638.0,2,138.532687988,16.2733879433,25.9037279587,21.088558054,9.63034009933,2.0,22.7192001,5.35,0.0523333333333,3,3,3,0,1,8.0,8.0,8.0,8.0,7.5,10.0,10.0,8.0,10.0,7.5,85.0
413,2016,0.0511559272012,1557.0,2,139.52857254,16.8573799324,26.6961520767,21.776765728,9.8387720108,1.0,25.7579002,5.35,0.0523333333333,3,3,3,0,1,8.0,8.0,8.0,8.0,7.75,10.0,10.0,8.0,10.0,8.0,85.75
415,2016,0.0522167487685,1900.0,2,128.008020279,15.4090719795,24.7514719772,20.080272007,9.3423997879,4.0,36.8409996,5.4,0.038,3,0,3,0,0,7.25,7.75,7.5,8.0,7.5,10.0,10.0,7.25,10.0,7.25,82.5
416,2016,0.0622509960159,1774.0,2,128.045363815,15.4098199692,24.7427000427,20.0762599945,9.33288040161,7.0,30.6910992,5.35,0.0523333333333,3,3,3,0,1,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
418,2016,0.0792712949286,1550.0,2,137.89622403,17.2000959549,27.1101080093,22.1551020622,9.91001224518,8.0,21.5592995,5.35,0.0523333333333,3,3,3,0,1,7.5,8.0,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,83.0
419,2016,0.156359979889,1509.0,2,132.434883667,17.5655640106,27.447743988,22.5066540718,9.88217983246,8.0,14.5114002,5.4,0.038,3,0,3,0,0,7.0,6.5,6.5,6.5,6.5,10.0,10.0,6.5,10.0,6.5,76.0
420,2016,0.113047808765,1772.0,2,125.853280121,14.9046599999,24.1902720489,19.547466135,9.28561239243,6.0,12.7385998,5.4,0.038,3,0,3,0,0,7.5,8.0,7.5,8.0,7.5,10.0,10.0,7.5,10.0,7.5,83.5
421,2016,1.0,1325.0,2,130.62505188,18.3338319931,28.2721760712,23.3030040741,9.93834381104,8.0,27.1627007,5.35,0.0523333333333,3,3,3,0,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,60.0
422,2016,0.0957661290323,1605.0,2,138.532687988,16.2733879433,25.9037279587,21.088558054,9.63034009933,2.0,33.4427986,5.35,0.0523333333333,3,3,3,0,1,6.5,7.0,7.0,7.0,7.0,0.0,10.0,7.0,0.0,7.0,58.5
423,2016,0.0401041666667,1802.0,2,138.925568085,16.4894199638,26.1803759689,21.3348978996,9.69095554352,2.0,30.9202995,5.4,0.038,3,0,3,0,0,6.5,6.0,6.0,6.0,6.0,0.0,10.0,6.0,0.0,6.0,52.5
424,2016,0.0,1915.0,2,118.097763931,14.0622999878,23.2669400368,18.6646199703,9.20463991165,6.0,13.9684,5.35,0.0523333333333,3,3,3,0,1,5.0,5.0,5.0,5.0,5.0,10.0,10.0,5.0,0.0,0.0,50.0
425,2016,0.0851282051282,1497.0,2,116.749099869,17.0159799995,26.9525800095,21.984280014,9.93660011292,8.0,8.7695198,5.4,0.038,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,7.0,10.0,10.0,7.0,79.0
426,2016,0.0528992878942,1901.0,2,109.260599838,14.8701239891,24.4490039635,19.6595641136,9.57888011933,5.0,26.9524994,5.4,0.038,3,0,3,0,0,7.5,7.75,7.75,7.75,7.5,10.0,7.75,10.0,10.0,7.5,83.5
427,2016,0.0568927789934,1665.0,2,111.830568176,15.2401680184,24.8225439491,20.0313558579,9.58237571717,7.0,15.6094999,5.35,0.0523333333333,3,3,3,0,1,7.0,7.0,7.0,7.0,6.5,10.0,7.0,10.0,10.0,6.5,78.0
428,2016,0.0165289256198,1692.0,2,111.830568176,15.2401680184,24.8225439491,20.0313558579,9.58237571717,7.0,19.1068993,5.35,0.0523333333333,3,3,3,0,1,8.0,8.0,8.0,8.0,8.0,10.0,8.0,10.0,10.0,8.0,86.0
429,2016,0.0121500264131,1658.0,2,116.180603851,16.1039519844,25.8429399643,20.9734462738,9.73898773193,2.0,24.0594997,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,7.5,10.0,10.0,7.75,82.75
430,2016,0.0123804164322,1505.0,2,117.362891754,16.9938719826,26.9264759903,21.9601737976,9.93260383604,8.0,30.9041004,5.35,0.0523333333333,3,3,3,0,1,6.0,6.0,6.0,6.0,6.0,10.0,6.0,10.0,6.0,6.0,68.0
431,2016,0.0568927789934,1295.0,1,125.011099792,17.0393480759,27.0659199753,22.0526340485,10.0265716553,6.0,23.8491993,5.35,0.0523333333333,3,3,3,0,1,7.5,7.75,7.75,7.75,7.5,10.0,7.75,10.0,10.0,7.5,83.5
432,2016,0.0,1490.0,2,125.420660004,16.7084880142,26.6588639908,21.6836759567,9.95037612914,5.0,24.1592999,5.35,0.0523333333333,3,3,3,0,1,7.0,7.0,7.0,7.0,7.0,10.0,7.0,10.0,10.0,7.0,79.0
435,2016,0.148675171737,1879.0,2,104.425227966,15.5592479897,25.3092520371,20.4342499256,9.7500041008,4.0,25.7404995,5.35,0.0523333333333,3,3,3,0,1,8.5,8.0,8.0,8.0,8.0,10.0,8.0,10.0,10.0,8.0,86.5
436,2016,0.0192030724916,1452.0,2,112.621656067,17.3694519348,27.5693840027,22.4694179535,10.1999317169,1.0,18.1786003,5.35,0.0523333333333,3,3,3,0,1,7.5,7.5,7.5,7.75,7.75,10.0,7.5,10.0,10.0,7.5,83.0
437,2016,0.0909090909091,1813.0,2,109.369896179,16.3255999718,26.2174640274,21.2715319633,9.89186382294,4.0,12.6112003,5.35,0.0523333333333,3,3,3,0,1,7.5,8.0,8.0,7.5,7.5,10.0,7.5,10.0,10.0,8.0,84.0
438,2016,0.126534466478,1686.0,2,107.160179642,15.874740036,25.6823599853,20.7785499573,9.80762023925,5.0,16.9615002,5.35,0.0523333333333,3,3,3,0,1,8.0,8.0,8.0,8.0,7.75,10.0,7.5,10.0,10.0,8.0,85.25
439,2016,0.0554758488761,1617.0,2,110.11184436,16.6141520233,26.6462160568,21.6301839829,10.0320644379,8.0,7.9423699,5.35,0.0523333333333,3,3,3,0,1,8.0,8.0,7.5,8.0,7.5,8.0,7.5,8.0,8.0,6.5,77.0
440,2016,0.196962273395,1479.0,2,110.14062796,17.5701639404,27.691663971,22.6309137344,10.1215000152,5.0,26.1205997,5.35,0.0523333333333,3,3,3,0,1,7.0,6.5,6.5,6.5,6.5,10.0,6.5,10.0,10.0,7.0,76.5
441,2016,0.0718446601942,1684.0,2,109.509168259,16.3009160347,26.2737080078,21.2873119354,9.97279167175,7.0,21.9757004,5.35,0.0523333333333,3,3,3,0,1,8.0,8.0,7.5,8.0,7.5,10.0,7.5,10.0,10.0,8.0,84.5
442,2016,0.217980914114,1808.0,2,108.316432297,15.79096801,25.6449799805,20.7179740906,9.85401191711,4.0,16.1207008,5.4,0.038,3,0,3,0,0,8.0,8.0,7.5,8.0,7.5,10.0,7.0,10.0,10.0,8.0,84.0
443,2016,0.0193679918451,1547.0,2,117.43756781,16.9691199875,26.9093959656,21.9392580986,9.94027614593,6.0,15.3891001,5.4,0.038,3,0,3,0,0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,6.0,42.0
444,2016,0.0730912476723,1453.0,2,114.957635803,17.5692400284,27.5254999771,22.5473701477,9.95625991822,8.0,26.0818996,5.35,0.0523333333333,3,3,3,0,1,7.0,7.0,7.0,7.0,7.0,10.0,7.0,10.0,10.0,7.0,79.0
445,2016,0.0579639551875,1709.0,2,117.108924271,17.001744072,26.9505479813,21.9761460304,9.94880390167,1.0,27.0578995,5.4,0.038,3,0,3,0,0,8.0,8.0,8.0,8.0,7.5,10.0,7.75,8.0,8.0,8.0,81.25
446,2016,0.0383681398737,1711.0,2,108.703136047,14.4586760025,24.079564003,19.2691198826,9.62088804245,7.0,12.1702995,5.4,0.038,3,0,3,0,0,7.0,7.0,7.0,7.0,7.0,10.0,7.0,10.0,10.0,7.0,79.0
447,2016,0.0250844187168,1619.0,2,116.587096558,17.3519319763,27.3141200256,22.3330260277,9.96218852996,4.0,34.4762001,5.35,0.0523333333333,3,3,3,0,1,7.5,8.0,8.0,7.5,7.5,10.0,7.5,10.0,10.0,7.5,83.5
448,2016,0.121846739648,1278.0,2,130.916700165,17.9426760254,28.0071079636,22.9748921394,10.0644319534,1.0,25.2439995,5.35,0.0523333333333,3,3,3,0,1,7.5,7.0,7.0,6.75,6.75,10.0,10.0,7.0,10.0,7.0,79.0
449,2016,0.123929183324,1673.0,2,135.112788116,16.0295439911,25.6777799759,20.853662014,9.64823627472,2.0,8.0669498,5.35,0.0523333333333,3,3,3,0,1,8.25,8.25,8.0,8.25,8.25,10.0,10.0,8.25,10.0,8.25,87.5
450,2016,0.108421583459,1628.0,2,137.275116425,16.3543080101,26.086947998,21.2206282139,9.73263998031,2.0,38.7591019,5.4,0.038,3,0,3,0,0,7.25,7.25,7.25,7.25,7.25,10.0,10.0,7.25,10.0,7.25,80.75
452,2016,0.0907268170426,1505.0,1,135.651691376,17.088227951,27.0297799454,22.0590040207,9.94155158996,8.0,21.2600002,5.35,0.0523333333333,3,3,3,0,1,7.0,8.0,7.25,7.25,7.25,10.0,10.0,7.25,10.0,7.25,81.25
453,2016,0.160758861707,1594.0,0,133.779195801,15.593620018,25.1490159988,20.3713181973,9.55539598465,3.0,31.0664005,5.35,0.0523333333333,3,3,3,0,1,7.25,8.0,8.25,8.0,7.75,10.0,10.0,8.5,10.0,8.0,85.75
454,2016,0.0838105153566,1756.0,2,134.913412109,16.1042360458,25.7422480469,20.9232421875,9.63801193237,4.0,10.0864,5.4,0.038,3,0,3,0,0,7.5,8.0,8.0,7.5,7.5,10.0,10.0,7.5,10.0,7.5,83.5
455,2016,0.11600810537,1495.0,2,142.017239899,16.5923879967,26.4322200012,21.5123040199,9.83983211517,7.0,26.5237007,5.4,0.038,3,0,3,0,0,7.0,7.0,7.0,6.0,7.0,4.0,2.0,7.0,2.0,0.0,49.0
456,2016,0.0665048543689,1469.0,2,137.875755951,17.296404007,27.2740480118,22.2852259636,9.97764415742,3.0,25.8838997,5.35,0.0523333333333,3,3,3,0,1,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
457,2016,0.066765578635,1337.0,2,137.716712372,17.2213640213,27.2160639725,22.2187138558,9.99470043183,5.0,40.1827011,5.35,0.0523333333333,3,3,3,0,1,7.0,7.0,7.0,7.0,7.0,10.0,10.0,7.0,10.0,7.0,79.0
460,2016,0.0370727010111,1700.0,2,137.503623871,15.8950480042,25.5139279862,20.7044878006,9.61888008118,5.0,27.0301991,5.4,0.038,3,0,3,0,0,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
461,2016,0.0594777562863,1522.0,2,138.372535767,16.0247999878,25.6193360138,20.8220680714,9.59453611374,5.0,13.9219999,5.35,0.0523333333333,3,3,3,0,1,7.5,7.5,7.5,7.5,7.5,10.0,10.0,7.5,10.0,7.5,82.5
462,2016,0.07373046875,1623.0,2,139.820800201,15.8311880036,25.4344439926,20.632816124,9.60325622559,4.0,26.9818001,5.4,0.038,3,0,3,0,0,8.0,7.5,7.5,7.75,7.25,10.0,10.0,7.25,10.0,7.75,83.0
463,2016,0.0667014069828,1547.0,1,137.862215851,16.5808079872,26.3679120026,21.4743601799,9.78710384369,7.0,20.0093002,5.35,0.0523333333333,3,3,3,0,1,7.75,7.75,7.75,7.75,7.75,10.0,10.0,7.75,10.0,7.75,84.25
464,2016,0.08835546476,1757.0,0,126.685940002,15.5714439621,25.2207320252,20.3960882187,9.64928817749,5.0,11.5924997,5.4,0.038,3,0,3,0,0,8.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,0.0,6.0,60.0
465,2016,0.266802443992,1617.0,2,129.556923981,15.8046880035,25.4984599915,20.6515739918,9.69377202987,6.0,2.9698501,5.1,0.013,3,0,3,0,0,7.25,8.0,8.0,7.5,7.25,10.0,10.0,7.5,10.0,7.5,83.0
466,2016,0.0993048659384,1990.0,2,108.822956238,14.3870039902,23.8452999954,19.1161520004,9.45829620362,5.0,25.0471001,5.4,0.038,3,0,3,0,0,7.5,6.5,6.5,7.0,6.5,10.0,10.0,6.5,10.0,6.5,77.0
467,2016,0.0312810327706,1849.0,1,132.675619873,16.3085480156,26.1884919891,21.2485201836,9.87994403839,4.0,35.6455994,5.33333333333,0.0421666666667,3,3,3,0,0,8.0,8.0,7.5,8.0,7.75,10.0,10.0,7.5,10.0,8.0,84.75
469,2016,0.113464447806,1956.0,2,106.948824005,14.2319919815,23.6705159989,18.9512539387,9.43852376938,3.0,21.2684002,5.4,0.038,3,0,3,0,0,7.25,8.0,8.0,7.5,7.25,0.0,10.0,7.5,0.0,7.5,63.0
470,2016,0.0681253107907,1546.0,1,127.578611786,17.5040560379,27.5678080292,22.5359321594,10.0637519836,3.0,10.5951004,5.4,0.038,3,0,3,0,0,7.75,8.0,8.0,8.0,7.5,10.0,10.0,7.75,10.0,8.0,85.0
471,2016,0.0751008064516,1716.0,1,123.183903565,15.4210480232,25.0606600494,20.2408540249,9.63961191176,5.0,12.1076002,4.15,0.01025,1,3,1,0,0,7.5,8.0,8.0,8.0,7.75,10.0,10.0,7.75,10.0,8.0,85.0
472,2016,0.155954160438,1640.0,2,130.871572144,15.9176959877,25.6831879807,20.8004419803,9.76549215316,4.0,32.3186989,5.4,0.038,3,0,3,0,0,7.5,8.0,8.0,8.0,7.5,10.0,10.0,7.5,10.0,8.0,84.5
