"","SICA","DefectosTotales","ASNM","Luminosidad","prec1","prec2","prec3","prec4","prec7","dtr3","dtr6","OrientationNum","Slope","pH_avg","org_avg","Franco","Arcilloso","Arenoso","Cascajoso","PuntajeTotal"
"440",6668700469,0.196962273395,1479,2,105.296319885,76.2737203979,97.3024801636,137.251920776,94.3032391357,10.1612796783,9.56303977966,181.4199982,26.1205997,5.35,0.0523333333333,3,3,0,1,76.5
"441",6638301595,0.0718446601942,1684,2,122.601200562,77.8975201416,99.242880249,125.499920044,104.406040039,10.3017997742,9.82304000854,263.6600037,21.9757004,5.35,0.0523333333333,3,3,0,1,84.5
"442",6668700740,0.217980914114,1808,2,126.384760437,79.3279196167,98.1276812744,119.418680115,103.121520996,10.2483997345,9.78700065613,148.7610016,16.1207008,5.4,0.038,3,0,0,0,84
"443",6668700709,0.0193679918451,1547,2,169.975239868,113.023120422,76.2035601807,98.5644400024,149.123240356,10.7257595062,9.52116012573,222.6139984,15.3891001,5.4,0.038,3,0,0,0,42
"444",6668701258,0.0730912476723,1453,2,151.504118652,106.222199402,75.9957998657,96.2388006592,144.193879395,10.5986003876,9.73344039917,294.4440002,26.0818996,5.35,0.0523333333333,3,3,0,1,79
"445",6668700711,0.0579639551875,1709,2,169.099279175,112.630560913,76.1175204468,98.3039202881,148.020240479,10.7217197418,9.54459953308,338.1140137,27.0578995,5.4,0.038,3,0,0,0,81.25
"446",6668700746,0.0383681398737,1711,2,180.211279297,123.686118774,77.2765197754,90.770880127,132.42644104,11.280880928,8.82499980927,264.6109924,12.1702995,5.4,0.038,3,0,0,0,79
"447",6668700411,0.0250844187168,1619,2,157.674880371,107.956640625,76.1112002563,97.8543600464,149.311000366,10.6529998779,9.66656112671,124.9089966,34.4762001,5.35,0.0523333333333,3,3,0,1,83.5
"448",6638300586,0.121846739648,1278,2,124.818200684,203.54315979,146.532240906,102.165120544,141.905358887,8.97652053833,10.2943611145,342.4989929,25.2439995,5.35,0.0523333333333,3,3,0,1,79
"449",6638300445,0.123929183324,1673,2,83.1541995239,125.588160706,210.005720825,190.615480957,98.8383596802,8.96895980835,11.0244789124,59.0362015,8.0669498,5.35,0.0523333333333,3,3,0,1,87.5
"450",6638300126,0.108421583459,1628,2,127.670119934,210.57303894,185.377640991,120.750201111,128.328041382,8.64196109772,10.3211593628,27.9874992,38.7591019,5.4,0.038,3,0,0,0,80.75
"451",6638300610,0.107125307125,1475,2,90.2874401855,128.13184082,212.577320557,178.50487915,99.4207595825,9.391040802,10.8765983582,0,0,5.41666666667,0.0498333333333,3,0,2,0,63
"452",6638301533,0.0907268170426,1505,1,92.0991204834,128.316880188,211.353638306,170.235198975,98.8305203247,9.46155929565,10.8017597198,301.3729858,21.2600002,5.35,0.0523333333333,3,3,0,1,81.25
"453",6638301481,0.160758861707,1594,0,79.2975610352,123.356000671,208.115438232,192.521679688,98.0711196899,8.82588100433,11.1341190338,102.8209991,31.0664005,5.35,0.0523333333333,3,3,0,1,85.75
"454",6638301556,0.0838105153566,1756,2,84.4532803345,125.957120361,209.695081177,188.864480591,98.7378796387,8.97311973572,10.986079216,120.0690002,10.0864,5.4,0.038,3,0,0,0,83.5
"455",6638300786,0.11600810537,1495,2,131.176159668,217.338279419,188.815039673,118.089919739,138.832200317,8.722240448,10.3569602966,273.2569885,26.5237007,5.4,0.038,3,0,0,0,49
"456",6638300756,0.0665048543689,1469,2,95.6753601074,131.142800598,214.670479736,164.846759644,100.035119629,9.57076072693,10.7737197876,67.9320984,25.8838997,5.35,0.0523333333333,3,3,0,1,79
"457",6638301834,0.066765578635,1337,2,94.1244805908,130.316160583,214.410559692,168.189799194,100.062640686,9.56155967712,10.8091201782,176.1490021,40.1827011,5.35,0.0523333333333,3,3,0,1,79
"458",6638301409,0.0768122899664,1621,2,128.45276062,215.185401001,197.603158569,124.485280151,133.66835907,8.31896018982,10.3392400742,0,0,5.4,0.038,3,0,0,0,85.25
"459",6638301180,0.0343137254902,1427,2,129.229560852,211.805880127,159.540120239,106.384079895,142.90947937,8.9975605011,10.3138790131,0,0,5.35,0.0523333333333,3,3,0,1,64
"460",6638301919,0.0370727010111,1700,2,126.207039185,209.877761841,189.902518311,125.166199341,124.167480164,8.31011962891,10.2963209152,169.9389954,27.0301991,5.4,0.038,3,0,0,0,82.5
"461",6638301579,0.0594777562863,1522,2,85.6037185669,127.932160034,213.305239868,193.884041138,100.932919922,8.95363998413,11.0067615509,191.3099976,13.9219999,5.35,0.0523333333333,3,3,0,1,82.5
"462",6638300738,0.07373046875,1623,2,127.072241211,212.122319336,193.839279785,125.885160217,127.307479858,8.22523975372,10.2856807709,154.0469971,26.9818001,5.4,0.038,3,0,0,0,83
"463",6638300302,0.0667014069828,1547,1,128.772759705,211.85867981,182.581879272,118.048159485,131.923880005,8.77316093445,10.3227596283,249.1459961,20.0093002,5.35,0.0523333333333,3,3,0,1,84.25
"464",6659400657,0.08835546476,1757,0,106.873239746,179.243760376,157.945040283,105.467441406,146.596879578,8.65028095245,9.89144039154,189.0899963,11.5924997,5.4,0.038,3,0,0,0,60
"465",6659405698,0.266802443992,1617,2,112.442240906,185.023320313,160.181000366,106.601679382,147.539519653,8.7241601944,9.93655967712,218.6600037,2.9698501,5.1,0.013,3,0,0,0,83
"466",6659402552,0.0993048659384,1990,2,84.7032000732,156.978480835,137.883520813,98.8163595581,115.889160767,8.35028076172,9.78656101227,175.5249939,25.0471001,5.4,0.038,3,0,0,0,77
"467",6659406247,0.0312810327706,1849,1,121.454959106,193.244159546,157.019560547,103.304919739,150.279639282,8.96636009216,10.0142803192,147.9259949,35.6455994,5.33333333333,0.0421666666667,3,3,0,0,84.75
"468",6659405962,0.026706231454,1795,2,85.4867199707,158.629400024,140.48907959,99.8819204712,115.14052002,8.31932067871,9.8020401001,0,0,5.33333333333,0.0421666666667,3,3,0,0,82.5
"469",6659401338,0.113464447806,1956,2,82.9426806641,155.077721558,135.773920593,98.3664001465,111.953198853,8.31903934479,9.7827205658,87.6140976,21.2684002,5.4,0.038,3,0,0,0,63
"470",6659406897,0.0681253107907,1546,1,124.108799438,199.09263855,127.080119934,96.0037997437,123.24868042,9.06631851196,9.98820114136,72.3498993,10.5951004,5.4,0.038,3,0,0,0,85
"471",6659401108,0.0751008064516,1716,1,101.73867981,173.128278809,153.203198547,103.089799805,145.070560303,8.62779903412,9.85204029083,190.8860016,12.1076002,4.15,0.01025,1,3,0,0,85
"472",6659406094,0.155954160438,1640,2,113.781719971,185.902160034,160.742601929,104.468919067,153.916599426,8.80111980438,9.94423961639,122.9779968,32.3186989,5.4,0.038,3,0,0,0,84.5
"473",6659401213,0.226424609178,1689,2,112.389879761,182.125241089,154.733119812,104.286759949,150.748041687,8.81903934479,9.91920089722,74.5777969,13.6983995,5.4,0.038,3,0,0,0,83
"474",6659402054,0.150455927052,1596,0,118.923560486,190.969119873,158.35303894,105.088919678,148.220879822,8.88087940216,9.99300003052,195.1410065,19.6329994,5.33333333333,0.0421666666667,3,3,0,0,79
"475",6659405604,0.171079429735,1596,1,121.400359802,191.929840088,150.126879578,103.167479858,142.44132019,8.98888015747,10.0108394623,260.4169922,17.5550003,5.4,0.038,3,0,0,0,83.25
"476",6659402426,0.0341140529532,1723,0,103.323359985,179.801801147,163.505681152,105.514280396,142.67132019,8.49251937866,9.89095973969,145.9720001,29.7660007,5.33333333333,0.0421666666667,3,3,0,0,83
"477",6659400308,0.121690427699,1776,1,99.6565203857,171.769959717,151.025639343,105.544480286,133.808721008,8.50252056122,9.84019947052,279.4620056,32.6475983,5.1,0.013,3,0,0,0,77.25
"478",6659403448,0.195811518325,1416,1,89.0046801758,162.312161255,142.778080444,102.297359924,117.11283905,8.3189201355,9.81064033508,179.598999,30.0849991,5.1,0.013,3,0,0,0,78.5
"479",6659402514,0.128309572301,1813,2,113.781719971,185.902160034,160.742601929,104.468919067,153.916599426,8.80111980438,9.94423961639,171.9889984,28.9116993,5.4,0.038,3,0,0,0,83.25
"480",6659400458,0.102851323829,1751,1,102.928480225,173.144880981,151.866120605,103.636199341,145.404718628,8.65588092804,9.84820079803,217.7630005,19.9932995,5.4,0.038,3,0,0,0,82.75
"481",6659402182,0.0605906313646,1956,2,94.7255996704,168.095361938,148.793199463,103.981480103,127.491519775,8.41051864624,9.82988071442,151.2940063,21.2052994,5.1,0.013,3,0,0,0,82.5
"482",6659408063,0.33350305499,1644,1,123.630360718,195.273640747,154.929239502,101.768600464,150.505599365,9.04508018494,10.0348396301,48.0774994,28.0837002,5.33333333333,0.0421666666667,3,3,0,0,62.5
"483",6659405599,0.128282828283,1662,2,109.170839844,182.846798706,161.659159546,106.031000366,148.332398682,8.65475940704,9.91571998596,301.651001,19.1576996,5.33333333333,0.0421666666667,3,3,0,0,79.5
"484",6659400301,0.0362985685072,1857,1,80.6927999878,151.503399048,128.615919495,98.0627197266,103.872440338,8.26251983643,9.7535200119,249.6640015,31.7087994,5.1,0.013,3,0,0,0,83
"485",6659400408,0.201629327902,1758,2,115.595239258,186.525359497,155.135678406,106.823399658,141.905719604,8.81180000305,9.95812034607,10.7131004,8.6737003,5.1,0.013,3,0,0,0,81.5
"486",6659400248,0.0926680244399,1707,1,86.8421606445,158.985999146,138.018840332,101.075560303,114.170759888,8.31960010529,9.78720092773,205.345993,9.6670599,5.1,0.013,3,0,0,0,74.75
"487",6659401723,0.0987780040733,1385,1,123.30276062,198.758878784,126.921081543,95.6780395508,123.482319031,9.04236030579,9.98052024841,45,31.7472992,4.15,0.01025,1,3,0,0,79.5
"488",6659402340,0.0585,1885,2,79.9426405334,151.542720337,132.005279236,97.1151593018,106.508240051,8.28608036041,9.77404022217,56.1428986,21.0762997,5.4,0.038,3,0,0,0,87
"489",6659407765,0.0666666666667,1887,2,77.2011201477,146.960480652,122.299119263,96.1849606323,97.2860801697,8.22504043579,9.72951984406,301.9309998,18.2301998,5.1,0.013,3,0,0,0,87.25
"490",6659406171,0.138613861386,1720,1,113.781719971,185.902160034,160.742601929,104.468919067,153.916599426,8.80111980438,9.94423961639,93.3665009,25.7768993,5.4,0.038,3,0,0,0,76.5
"491",6659405401,0.119653767821,1479,1,125.846079712,199.44223999,133.8690802,96.8808398437,130.208600159,9.1742401123,10.0464000702,187.651001,28.7108994,4.15,0.01025,1,3,0,0,79.25
"492",6659405357,0.0448065173116,1260,1,118.339120178,193.022519531,125.787519226,95.9085189819,122.03815918,8.83751869202,9.91668128967,68.9625015,31.8274002,4.15,0.01025,1,3,0,0,77.25
"493",6659407177,0.143584521385,1957,1,81.7757995605,152.58263855,129.713720093,98.5311593628,105.914360352,8.27896022797,9.75379943848,144.5540009,30.4039001,5.1,0.013,3,0,0,0,71
"494",6659401050,0.0805,1600,0,120.309640503,188.3909198,141.668879395,100.501360168,142.498718872,9.05455970764,9.98212051392,340.1589966,22.6732998,4.15,0.01025,1,3,0,0,80
"495",6659403940,0.0147657841141,1952,2,84.3707591248,154.468960571,133.039679871,97.7461209106,117.967200012,8.40892028809,9.75400066376,156.5410004,25.0849991,5.4,0.038,3,0,0,0,61.75
"496",6659408706,0.0692708333333,1919,2,77.0960006714,147.0752005,122.367320557,96.4309194946,95.3776799011,8.20084095001,9.73552036285,219.871994,24.1644993,5.4,0.038,3,0,0,0,80
"497",6659404475,0.0682926829268,1717,1,101.73867981,173.128278809,153.203198547,103.089799805,145.070560303,8.62779903412,9.85204029083,236.3099976,20.7954006,4.15,0.01025,1,3,0,0,81.25
"498",6659401999,0.2135,1352,1,126.786679993,202.290080566,131.980319519,97.1165200806,123.058159485,9.11507987976,10.039680481,0,0,4.15,0.01025,1,3,0,0,75
"499",6659405864,0.0673267326733,1559,1,123.333121033,197.397880249,161.864840698,104.668479614,149.277079163,8.93564033508,10.040719986,183.0130005,28.3491001,5.33333333333,0.0421666666667,3,3,0,0,84
"500",6659403342,0.0846534653465,1893,2,80.1468809509,149.589320068,126.337401123,96.4254788208,108.435680542,8.33731937408,9.72920131683,259.3800049,7.51372,5.4,0.038,3,0,0,0,83.5
"501",6659405610,0.145112016293,1592,2,121.400359802,191.929840088,150.126879578,103.167479858,142.44132019,8.98888015747,10.0108394623,283.7359924,20.5730991,5.4,0.038,3,0,0,0,84.75
"502",6659401140,0.124236252546,1750,2,101.130199585,171.876240845,151.481080322,103.101679382,143.917719727,8.62580013275,9.84220027924,315,4.25951,5.4,0.038,3,0,0,0,83
"503",6659400251,0.00458248472505,1689,2,106.633039551,178.848920898,156.581200256,106.947719727,141.494719543,8.61336040497,9.88780117035,247.6710052,26.1282997,5.1,0.013,3,0,0,0,83.25
"504",6659402522,0.119117647059,1787,2,113.781719971,185.902160034,160.742601929,104.468919067,153.916599426,8.80111980438,9.94423961639,178.6029968,26.4934998,5.4,0.038,3,0,0,0,81.25
"505",6659403643,0.089,1863,2,95.6343997192,167.482319946,146.492079163,104.553319702,127.366199951,8.44019985199,9.81459903717,115.8209991,7.9423699,5.4,0.038,3,0,0,0,79
"506",6659404313,0.0614634146341,1691,2,114.76092041,181.92776001,146.877839966,102.158039856,149.196000061,8.93840026855,9.92491912842,117.1500015,19.5508995,4.15,0.01025,1,3,0,0,85
"507",6631802566,0.0534653465347,1707,2,113.236720276,185.742520142,159.19276062,107.771640015,143.225241089,8.71879959106,9.94556045532,181.2189941,20.8516006,4.15,0.01025,1,3,0,0,84.75
"508",6659400196,0.205193482688,1659,1,122.176440125,192.362640381,140.843040466,102.18223999,130.606319885,9.03332138062,10.0130004883,55.5517998,30.7285995,4.15,0.01025,1,3,0,0,83
"509",6659406220,0.131487889273,1660,2,193.244159546,157.019560547,103.304919739,72.8213195801,185.038241577,9.41500091553,10.333240509,2.0095501,24.8024006,5.33333333333,0.0421666666667,3,3,0,0,83.75
"510",6659402402,0.0146341463415,1928,2,151.860479736,134.540239868,97.5612799072,68.8130401611,131.975039063,9.04399871826,9.32964038849,183.1999969,33.1548004,5.33333333333,0.0421666666667,3,3,0,0,86
"511",6659403528,0.141374196738,1632,1,190.468198853,144.471558838,103.440639954,69.7915206909,177.755440063,9.42375946045,10.2708015442,76.2929993,18.8773003,5.1,0.013,3,0,0,0,79
"512",6659400446,0.178447849728,1674,1,184.607240601,154.875600891,106.733200989,71.9053607178,174.48367981,9.29311943054,10.0531597137,219.0359955,21.1039009,5.1,0.013,3,0,0,0,75
"513",6659400381,0.0708737864078,1751,1,173.121122437,152.266679687,106.129920959,71.4954397583,161.480238037,9.14291954041,9.74567985535,225,7.1838198,5.1,0.013,3,0,0,0,77.75
"514",6659403688,0.10625,1737,1,182.12723938,157.301480713,107.644319763,72.719319458,171.606160889,9.23443984985,9.91691970825,136.9530029,26.7693005,5.1,0.013,3,0,0,0,83.75
"515",6659400441,0.0240196078431,1623,2,185.130878296,156.366200867,106.705680542,72.3694796753,175.277280273,9.29171943665,10.0499191284,0,0,5.1,0.013,3,0,0,0,79
"516",6659401208,0.1298828125,1719,1,185.359640503,152.438720398,103.648359375,70.8414807129,178.695720825,9.35871887207,10.3099994659,101.0410004,18.6989002,5.4,0.038,3,0,0,0,59.5
"517",6659402382,0.0826323602177,1840,0,149.456558838,131.451239929,96.6129202271,67.8933595276,129.08104126,9.03179931641,9.30464076996,192.529007,16.6361008,5.33333333333,0.0421666666667,3,3,0,0,68.75
"518",6659406658,0.0785961443401,1633,1,186.434279175,167.228759155,105.112399902,76.3872793579,179.727199707,9.26344013214,10.0192012787,174.5599976,27.1466999,5.33333333333,0.0421666666667,3,3,0,0,60.5
"519",6659408797,0.0726643598616,1641,2,184.607240601,154.875600891,106.733200989,71.9053607178,174.48367981,9.29311943054,10.0531597137,280.8859863,12.1076002,5.1,0.013,3,0,0,0,59
"520",6644000576,0.0693396226415,1517,2,167.341721191,263.733880615,233.94579895,120.624160461,193.399880371,9.32787895203,10.3641605377,178.6029968,26.4934998,5.4,0.038,3,0,0,0,81.25
"521",6644001113,0.0459652706844,1400,2,157.20696167,244.153799438,204.447799683,111.55756012,176.696520996,9.45684051514,10.3642807007,323.4710083,15.2292995,5.625,0.02175,3,3,0,0,86.75
"522",6644000846,0.0401960784314,1543,2,164.935119629,261.384078369,229.623480225,118.907439575,189.712160034,9.20900154114,10.3425197601,11.3099003,15.0316,5.4,0.038,3,0,0,0,67
"523",6644001346,0.122222222222,1658,2,153.393880005,252.234200439,264.21803772,126.418560791,202.711918945,8.52355957031,10.0828781128,118.810997,10.4778004,5.625,0.02175,3,3,0,0,75.25
"524",6644000890,0.115196078431,1452,2,164.538359985,261.254641724,228.573920288,119.572800293,188.867479858,9.22567939758,10.3543987274,283.7070007,18.8773003,5.33333333333,0.0421666666667,3,3,0,0,83.25
"525",6644001444,0.111280487805,1533,2,164.082478027,256.239281006,220.850358887,117.073440247,186.126640015,9.4676399231,10.3790016174,51.9112015,20.8516006,5.4,0.038,3,0,0,0,86.75
"526",6644000209,0.0638945233266,1686,2,140.245680237,236.197401733,253.268000488,126.131160889,186.844681396,8.20188045502,10.0410404205,276.6329956,19.3281994,5.4,0.038,3,0,0,0,87.75
"527",6644001767,0.149822244794,1387,2,164.257241211,258.798239746,218.829721069,116.592200012,185.00644104,9.35836029053,10.3703193665,351.8699951,15.9849005,5.33333333333,0.0421666666667,3,3,0,0,83
"528",6644001945,0.0288065843621,1404,1,161.422039795,252.012001343,209.163959961,113.144200134,180.18,9.4553604126,10.3684005737,326.5469971,28.5382996,5.625,0.02175,3,3,0,0,73
"529",6644001728,0.0489266100849,1494,2,166.004718018,261.444121704,230.318480835,120.57559967,190.67947937,9.38668060303,10.3768386841,321.0539856,20.8192005,5.625,0.02175,3,3,0,0,85.75
"530",6644000910,0.121065375303,1619,2,153.247960205,251.225040894,250.938640747,123.526319885,192.89447937,8.47419929504,10.1291999817,162.2160034,12.7068996,5.4,0.038,3,0,0,0,81.75
"531",6644002136,0.144371529531,1432,2,153.98631958,240.286640625,209.00736145,115.501800232,173.898399658,9.4240398407,10.4107208252,7.12502,14.6435003,5.33333333333,0.0421666666667,3,3,0,0,76.75
"532",6644000065,0.0681818181818,1518,2,166.50196167,266.397920532,263.425715332,128.223439636,207.694640503,9.05579948425,10.2691612244,283.2009888,18.6264,5.625,0.02175,3,3,0,0,83.25
"533",6644001090,0.200530503979,1456,2,162.220441284,253.541280518,209.841640015,113.293039246,180.686119995,9.44995880127,10.3689193726,111.552002,27.3988991,5.625,0.02175,3,3,0,0,83
"534",6644000069,0.0242214532872,1500,2,166.50196167,266.397920532,263.425715332,128.223439636,207.694640503,9.05579948425,10.2691612244,318.269989,31.0709991,5.625,0.02175,3,3,0,0,85
"535",6644001296,0.149191444966,1551,2,161.571280518,257.762478638,227.249439087,117.731079407,185.988641357,9.06547927856,10.3089981079,249.2279968,7.1617498,5.4,0.038,3,0,0,0,78.5
"536",6644000913,0.0561277033986,1455,2,161.565720825,259.689641113,243.493078613,122.241759338,193.589360352,8.87323951721,10.2601184845,322.9070129,11.7627001,5.33333333333,0.0421666666667,3,3,0,0,83.5
"537",6644000945,0.127565982405,1503,2,158.243997803,256.581841431,247.420640259,123.365920105,193.244158936,8.69136047363,10.2119598389,173.1569977,11.5306997,5.33333333333,0.0421666666667,3,3,0,0,84.5
"538",6644000596,0.189417989418,1462,2,166.392321777,263.801320801,238.751080322,121.239999695,194.974279785,9.17740058899,10.3307590485,39.5424004,42.100399,5.4,0.038,3,0,0,0,86
"539",6644001264,0.0868248359414,1338,2,160.014638672,250.237199707,202.841040649,111.126479492,176.74052124,9.43363952637,10.3584804535,340.2780151,12.8488998,5.625,0.02175,3,3,0,0,69.75
"540",6644000061,0.0364711680631,1621,2,153.393880005,252.234200439,264.21803772,126.418560791,202.711918945,8.52355957031,10.0828781128,93.6744995,23.8687,5.625,0.02175,3,3,0,0,82.75
"541",6644000201,0.016210739615,1753,2,140.261880188,236.198640747,253.69211853,125.979279175,187.424801025,8.20816040039,10.0344390869,10.8855,23.2213001,5.4,0.038,3,0,0,0,79
"542",6644000035,0.230540406544,1597,2,167.962920532,267.457279663,259.045361328,127.576599121,205.811038208,9.16095924377,10.3068809509,23.8059006,16.7569008,5.625,0.02175,3,3,0,0,82.5
"543",6644001135,0.188288743059,1502,2,163.726720581,258.410082397,217.515040283,116.021119385,183.929399414,9.3257598877,10.3646793365,195.5240021,8.6071701,5.4,0.038,3,0,0,0,64
"544",6644001262,0.0744416873449,1462,2,162.863040771,255.929359131,210.571000366,113.519241028,180.628759766,9.38799858093,10.3652801514,19.7989006,12.1493998,5.625,0.02175,3,3,0,0,73
"545",6644000340,0.0851377952756,1552,2,166.392321777,263.801320801,238.751080322,121.239999695,194.974279785,9.17740058899,10.3307590485,195.7089996,15.0740004,5.4,0.038,3,0,0,0,81.75
"546",6644000388,0.222050489438,1635,2,152.905159302,251.337679443,255.874321899,125.045240173,195.606040039,8.45228004456,10.115240097,344.9819946,9.7578001,5.4,0.038,3,0,0,0,85
"547",6644000946,0.0473107569721,1395,2,162.278520508,256.403597412,218.75868042,117.855279846,183.610400391,9.36583900452,10.3798408508,298.6099854,26.9127998,5.33333333333,0.0421666666667,3,3,0,0,66
"548",6644001399,0.024727992087,1703,2,153.71815918,252.643557739,258.619279785,126.796879578,197.267680054,8.50072097778,10.1396007538,343.7799988,24.8960991,5.4,0.038,3,0,0,0,83
"549",6644000662,0.0095717884131,1515,2,160.921759644,259.802999878,248.890320435,124.326560364,195.648600464,8.81259918213,10.2488803864,259.756012,18.8649006,5.4,0.038,3,0,0,0,85
"550",6644000570,0.0700197238659,1466,2,164.082478027,256.239281006,220.850358887,117.073440247,186.126640015,9.4676399231,10.3790016174,72.2768021,22.4181995,5.625,0.02175,3,3,0,0,83.25
"551",6644001551,0.19978689398,1503,2,166.082161865,261.391320801,226.182041626,118.506839905,189.239359131,9.36104011536,10.3705997467,342.8970032,12.4296999,5.625,0.02175,3,3,0,0,79.45
"552",6644001097,0.0721857647653,1439,2,162.220441284,253.541280518,209.841640015,113.293039246,180.686119995,9.44995880127,10.3689193726,148.1909943,20.6366005,5.625,0.02175,3,3,0,0,69.5
"553",6604500463,0.0491803278689,1814,2,115.696959839,195.321680908,175.886519165,124.43611969,109.396560059,8.05688095093,10.1267986298,209.3580017,24.0471992,5.4,0.038,3,0,0,0,85.25
"554",6604502519,0.0374199901526,1780,2,123.983239746,205.906079712,183.509000244,123.080680237,123.352680359,8.29183959961,10.15583992,4.6354599,16.7397003,5.4,0.038,3,0,0,0,82.5
"555",6604500834,0.103291139241,1723,2,120.30960022,202.728520508,185.351920166,125.190839233,119.576759033,8.06743907928,10.1546401978,327.5289917,20.2915993,5.625,0.02175,3,3,0,0,80.25
"556",6604502086,0.0216962524655,1673,1,133.554599915,217.732840576,177.446280518,114.050840149,134.016839905,8.90051841736,10.25963974,46.5275002,40.6851997,5.625,0.02175,3,3,0,0,84
"557",6604501501,0.0192592592593,1895,1,120.699200745,198.229159546,173.597438965,124.888919983,109.400440216,8.33060073853,10.1483201981,347.1369934,27.8223991,5.7,0.081,3,3,0,3,60
"558",6604502461,0.0248780487805,1993,2,109.301960144,186.316679687,164.798719482,121.303600464,98.768759613,8.03063964844,10.0748806,354.9079895,22.3323002,5.7,0.081,3,3,0,3,59
"559",6604501504,0.192600101368,1850,2,120.699200745,198.229159546,173.597438965,124.888919983,109.400440216,8.33060073853,10.1483201981,338.8240051,25.7453003,5.7,0.081,3,3,0,3,84.75
"560",6604502469,0.117617617618,1550,2,132.203039246,217.153480835,187.228839722,119.292159729,133.267079468,8.66248130798,10.2679615021,232.548996,25.6261997,5.625,0.02175,3,3,0,0,69
"561",6604502189,0.0316423907584,1566,2,121.816921082,200.986360474,176.79671875,123.9440802,114.835320435,8.32388019562,10.1493597031,131.8699951,36.2947998,5.35,0.0523333333333,3,3,0,1,81.75
"562",6604500312,0.12763868434,1441,2,134.487080078,215.752279053,147.955559692,102.018999634,133.045800781,9.02820014954,10.1355609894,16.7984009,24.1592999,5.625,0.02175,3,3,0,0,83
"563",6604502242,0.139384920635,1700,2,125.112200317,209.139199829,190.889720459,125.696800232,125.216080322,8.13663864136,10.1968402863,317.4899902,7.51372,5.625,0.02175,3,3,0,0,85
"564",6604500399,0.0566129819424,1595,2,126.081199951,204.566641235,172.967959595,120.089919739,117.625599976,8.72900104523,10.1974391937,58.0551987,22.0874996,5.6,0.026,3,3,0,0,80
"565",6604500801,0.0657830142366,1904,2,120.227520142,202.858839111,185.833482056,124.846320801,120.82191864,8.06983947754,10.1464395523,23.7693996,40.5087013,5.4,0.038,3,0,0,0,84.25
"566",6604500089,0.0830903790087,1800,2,112.358799133,190.546800537,169.925079346,122.376879272,106.963199463,8.08755970001,10.0695610046,282.0509949,20.2378006,5.35,0.0523333333333,3,3,0,1,83
"567",6604501803,0.150482968988,1644,2,133.554599915,217.732840576,177.446280518,114.050840149,134.016839905,8.90051841736,10.25963974,58.9210014,54.0951996,5.625,0.02175,3,3,0,0,81.75
"568",6604500665,0.323606044815,1804,2,117.076080322,198.458640137,181.235560303,124.442520447,115.536999207,8.03824043274,10.1322803497,280.8399963,21.1926994,5.4,0.038,3,0,0,0,83.25
"569",6604501069,0.125795398923,1624,2,125.112200317,209.139199829,190.889720459,125.696800232,125.216080322,8.13663864136,10.1968402863,255.6190033,18.0669994,5.625,0.02175,3,3,0,0,79.75
"570",6604501147,0.221787982413,1406,1,135.933879395,217.567958984,146.085679016,100.391399536,138.960160522,8.96475982666,10.1217193604,0,0,5.625,0.02175,3,3,0,0,73
"571",6604501003,0.148615832929,1550,2,135.204801025,218.785360718,164.471599731,107.93059967,135.985280151,9.05292129517,10.2359199524,127.9990005,18.2120991,5.625,0.02175,3,3,0,0,85.5
"572",6604501062,0.204101096805,1654,2,126.954159851,211.581239624,192.511439209,125.421119385,127.537000732,8.18916034698,10.2134809494,72.1810989,25.4820995,5.625,0.02175,3,3,0,0,76.5
"573",6604501317,0.0345508390918,1936,2,108.665239563,185.97736084,165.129080811,120.865880127,99.1024397278,8.015001297,10.07791996,49.5904999,38.2178993,5.7,0.081,3,3,0,3,84.75
"574",6604501404,0.0997481108312,1500,1,126.301879883,203.744120483,167.916599731,117.763759766,117.154560547,8.87923908234,10.1877593994,332.9129944,30.7985001,5.35,0.0523333333333,3,3,0,1,79
"575",6604502016,0.128622267412,1433,2,135.754360352,217.692520752,148.575559387,101.668080444,141.389959106,8.98403930664,10.1579589844,338.1990051,21.4395008,5.625,0.02175,3,3,0,0,78.75
"576",6604500008,0.0421836228288,1814,2,123.784681091,199.110878906,165.24119873,119.448360291,111.96184021,8.81763935089,10.1485595703,196.2940063,15.3413,5.7,0.081,3,3,0,3,86.5
"577",6604500660,0.112154150198,1545,1,122.320040283,203.60868103,182.534680786,124.862400208,118.449919128,8.19684123993,10.163599968,237.2250061,19.3782005,5.625,0.02175,3,3,0,0,71
"578",6604500684,0.198559670782,1357,2,132.283400879,211.844199829,145.724079895,102.74111969,137.502640991,8.919921875,10.1119594574,339.9049988,27.9500999,5.6,0.026,3,3,0,0,80.75
"579",6604500196,0.182511438739,1670,2,110.07796051,188.921039429,170.278359985,121.482401123,105.882920227,8.01755905151,10.0781602859,194.826004,15.9057999,5.35,0.0523333333333,3,3,0,1,82.5
"580",6604500494,0.089276552078,1922,1,122.745800171,203.085842285,180.727040405,125.474520569,115.248520508,8.24243927002,10.1855201721,49.9696999,14.8175001,5.35,0.0523333333333,3,3,0,1,84.5
"581",6604500990,0.106162610047,1596,1,132.109840088,215.103718872,174.820480957,113.839960632,130.568240356,8.89108085632,10.2320404053,35.639801,27.8516998,5.4,0.038,3,0,0,0,85.75
"582",6604502178,0.126187961985,1821,1,124.811000061,201.77684021,169.668320312,120.187600403,114.513440552,8.75168037415,10.1752796173,20.0188007,29.0830002,5.7,0.081,3,3,0,3,79.25
